Pores,,,,,,,,,,Throats,,,,,,
Pore ID,Volume,Area,EqRadius,LabelID,Pressure,X Coord,Y Coord,Z Coord,Coordination Number,Throat ID,Area,EqRadius,ChannelLength,FlowRatePerSec,Pore ID #1,Pore ID #2
0,0.061279416,1.125353813,0.244573087,1,103098,20.32835007,14.63183689,18.35309029,1,0,0.278466135,0.29772222,2.314965248,0,8,0
1,0.619209707,11.37168503,0.528749168,2,103095.7188,23.65873528,14.77252865,18.78954887,5,1,0.198408455,0.251307339,1.431950212,3.43E+00,2.00E+00,1
2,0.381503075,8.684695244,0.449921221,3,103092.5781,25.08818817,14.70284176,18.74169922,2,2,0.231376126,0.27138406,4.043848991,5.601504803,2.66E+02,79
3,0.209057942,6.830804825,0.368179292,4,103070.5938,28.01883698,14.76523399,18.27511215,1,3,1.234116077,0.626762569,2.701052427,7.84E+02,275,102
4,0.384600222,6.699541569,0.451135486,5,102845.4844,46.35861969,14.87903976,18.35498047,3,4,1.141338348,0.602743149,0.970214427,15.14512157,9.40E+01,81
5,0.315577924,6.167290211,0.422350168,6,103092.2578,22.16126823,15.83932972,18.35306549,3,5,0.421092153,0.366111726,1.606760502,54.82344055,6,4
6,5.688200951,58.24660492,1.107376933,7,102833,47.31583405,16.14764023,18.5917778,11,6,0.561408997,0.422731638,1.679278612,691.1804199,1.02E+02,81
7,2.982062101,51.31642532,0.892913461,8,103052.7969,35.99679947,16.44309235,18.56911278,10,7,0.008438453,0.051827051,4.54458046,0,9.00E+00,3
8,32.18380737,194.2748413,1.973253846,9,103098,20.76884651,16.02492714,20.14873123,22,8,0.26976648,0.293034703,1.429121852,54.80189896,94,4
9,1.435918331,30.89211845,0.69986409,10,103070.5938,32.27141571,16.3612175,18.42215347,9,9,0.434561491,0.371920973,3.430354834,5.003752232,8.00E+00,1
10,1.289301276,15.49636078,0.675183654,11,102870.2734,45.63739395,17.47266579,18.66312408,8,10,0.028718263,0.095610179,3.257305145,0.077955797,2.75E+02,17
11,0.085724816,1.572237372,0.273530632,12,102833,47.7513504,17.34102249,18.21891594,1,11,0.888067424,0.531677187,2.309000731,100.0805817,79,7
12,0.54775393,9.943123817,0.507573545,13,103063.6484,34.02801895,18.18678284,18.53695107,5,12,0.032779627,0.102147341,3.617128611,0.019745773,266,15
13,0.70023346,11.85972023,0.550872922,14,103062.4766,35.02132416,18.15370178,18.40976524,5,13,0.909249187,0.537980497,1.634232759,221.2329102,141,128
14,4.196201801,69.74040222,1.00058949,15,103072.125,30.9113884,17.33616829,19.10990715,11,14,1.951432109,0.788137138,1.565439701,159.9356537,275,141
15,0.843310952,14.55937862,0.58609277,16,103047.8594,37.37685013,17.37706184,18.31024933,5,15,0.369903803,0.343138516,2.550188541,22.27089882,79,9
