Pores,,,,,,,,,,Throats,,,,,,
Pore ID,Volume,Area,EqRadius,LabelID,Pressure,X Coord,Y Coord,Z Coord,Coordination Number,Throat ID,Area,EqRadius,ChannelLength,FlowRatePerSec,Pore ID #1,Pore ID #2
0,0.408521891,5.002041817,0.46030134,1,103096.2109,29.10659218,19.64987373,11.30888557,2,0,0.654999077,0.456609994,1.141848683,0.022264443,82,0
1,0.874880731,14.95578766,0.593316913,2,103086.3125,34.43895721,19.68535995,11.50778008,2,1,0.444230437,0.37603581,2.302856207,6.16E+00,96,3
2,0.09796755,2.001435041,0.285977066,3,103086.3125,34.6179924,21.12929535,11.24944401,1,2,0.692925394,0.469643474,1.792021632,0.30471164,82,5
3,1.363996863,18.9142971,0.687978625,4,103098,26.3240757,22.42023087,11.47198772,8,3,2.892636538,0.959559679,1.669705153,2.90E+00,96,5
4,0.34369126,4.07446003,0.434536845,5,103095.4141,32.85194397,22.28276443,11.41046906,2,4,0.937865257,0.546380639,0.611058593,0,57,3
5,2.788328409,22.65367317,0.873142481,6,103096.1797,29.67710114,22.22112465,11.54083729,4,5,0.542097032,0.415397227,2.853003979,3.143332005,91,5
6,0.165628985,2.695449829,0.34068203,7,102872.2656,48.91666031,23.25660706,11.26302338,1,6,0.07452108,0.154015571,1.126039624,0,8,6
7,1.465738773,13.85923672,0.704675734,8,103095.4141,32.70711517,23.97023392,11.42400265,3,7,0.046622753,0.121821523,2.21923089,0,10,3
8,0.15336223,2.602157593,0.332054913,9,102872.2656,48.61930084,24.34079742,11.32684994,2,8,0.171688408,0.233773649,2.017714024,8.90E-07,91,7
9,0.151308522,3.8342309,0.330566049,10,103095.2266,34.87892151,24.21763802,11.25315666,1,9,2.366983891,0.868005991,3.173216343,0.148013949,97,12
10,0.289628714,4.378015995,0.41044125,11,103098,25.94397736,24.59903717,11.28946781,3,10,0.23278217,0.272207409,1.407362342,2.23E-11,13,11
11,0.495277286,8.443543434,0.490817398,12,102872.2656,48.50239563,24.93754959,11.74229145,3,11,0.033051968,0.102570795,3.900747776,0.148013949,20,12
12,2.683922291,26.43511772,0.862105548,13,103095.2266,40.12517548,25.4665699,11.53243542,2,12,0.597213447,0.436003387,3.353270769,4.787707329,97,15
13,1.345458031,14.71242237,0.684847474,14,102872.2656,47.80403137,26.15746689,11.81127071,3,13,0.231142566,0.271247059,1.399191499,0,64,13
14,0.089752704,1.773308635,0.2777493,15,103095.2266,37.26410294,26.85338783,11.44793987,1,14,0.302675217,0.310394138,1.33037746,0.111502282,101,20
15,1.649518132,20.70974922,0.732975602,16,103094.1016,39.3893013,27.80050659,11.58775902,4,15,0.004735381,0.038824201,1.674923778,0.111502282,101,75
16,0.250885725,5.678561687,0.391257286,17,103058.6094,31.65653038,28.04965591,11.25006866,3,16,0.387106925,0.351027012,1.395389795,4.612478733,17,15
17,0.267925978,5.337687969,0.399922103,18,103093.0156,40.00018311,29.02914047,11.33399773,3,17,0.024551246,0.088401951,1.31349349,2.07E-01,21,17
18,0.135544896,2.697258711,0.318662912,19,103058.3203,33.04099274,28.83952713,11.21373367,3,18,0.084824279,0.16431801,0.776391923,4.405775547,23,17
19,0.115618356,1.790193439,0.302212715,20,103069.3984,29.03034401,28.90173149,11.28765488,3,19,0.095831573,0.174654335,0.75587225,0.303425133,23,21
20,2.349500418,31.54584312,0.824699342,21,103081.9453,42.47531891,28.57836151,11.43541431,5,20,0.109143391,0.186390504,1.364369512,0.085535496,21,20
21,0.088864617,1.5876441,0.276830167,22,103081.6953,41.29444885,29.23489761,11.24565029,4,21,0.019805958,0.079400457,0.767839789,0.000141218,22,19
22,0.088365063,1.881171942,0.276310444,23,103069.3906,29.5800457,29.43730927,11.2639389,2,22,0.063839249,0.142550573,0.99955225,0,77,25
23,0.143926263,3.371420622,0.325100124,24,103081.0703,40.59284592,29.51235962,11.19970512,4,23,0.034719035,0.105125696,1.694128394,0.02141084,73,18
24,0.212753326,3.525147676,0.370335966,25,102905.8672,46.22505188,30.46521759,11.76612949,2,24,0.045191817,0.119937494,2.021506071,4.824219227,26,23
25,0.117061503,2.381003141,0.303464919,26,103059.0781,35.08869553,30.13832283,11.24886513,1,25,0.05001441,0.126174808,1.700061202,0.02141084,73,27
26,0.724571288,9.854779243,0.55718255,27,102961.0625,40.93672943,31.49198914,11.42173672,2,26,0.006986451,0.047157783,1.637316465,0.02141084,68,27
27,0.192771271,5.853388786,0.358358651,28,103059.4375,32.02817535,31.65806198,11.21607304,2,27,0.100586221,0.178934589,1.176044226,4.98E-12,99,66
28,8.421212196,60.71992874,1.26210463,29,102833,51.98542786,33.44314575,11.92005444,2,28,0.400205046,0.356916279,1.344182491,1.12E+02,33,32
29,0.518034637,9.150835037,0.49822256,30,102905.2734,47.24470139,34.88014984,11.86958599,2,29,0.766448259,0.493931234,1.766405582,112.4915848,69,33
30,0.356069028,4.963636398,0.439691961,31,102905.2734,48.95272064,34.63150024,11.40955544,2,30,0.026712995,0.092211768,3.362106323,0.002245506,126,34
31,0.200986117,5.682757378,0.363378435,32,102873.8672,49.00271606,35.77765656,11.33264065,1,31,0.02143909,0.082609169,3.255314589,0.05450191,70,37
32,0.548562765,5.594810963,0.507823229,33,102833,53.55886078,37.65762711,11.48217201,1,32,0.020213006,0.080212213,2.032929182,2.33E-13,41,38
