Pores,,,,,,,,,,Throats,,,,,,
Pore ID,Volume,Area,EqRadius,LabelID,Pressure,X Coord,Y Coord,Z Coord,Coordination Number,Throat ID,Area,EqRadius,ChannelLength,FlowRatePerSec,Pore ID #1,Pore ID #2
0,2.573459148,18.15425301,0.85011214,1,102833,46.84634018,13.98668766,12.99550056,4,0,2.388070345,0.871863723,2.14438653,0,2,0
1,0.252141595,3.497618198,0.391909063,2,102959.2031,19.32236671,14.00959301,12.27729225,1,1,6.045858383,1.387247801,3.085188389,0,4,2
2,9.855202675,36.57556534,1.330022454,3,102833,46.88247681,16.13049126,12.96094322,5,2,0.475870013,0.389196783,3.326040506,0,66,3
3,1.524629831,13.54219818,0.713989675,4,103037.5313,26.54653549,18.52969551,12.60284424,2,3,10.65631485,1.841741085,1.551643372,15.49110317,5,4
4,16.54433823,63.60889053,1.580715179,5,102833,46.864151,19.17077446,13.4850893,5,4,8.662449837,1.660525084,3.976438999,15.72248745,7,5
5,13.49524403,56.9845047,1.476944089,6,102833.0078,45.35897064,18.89013863,13.73662949,7,5,0.430375665,0.370125413,2.395022154,0,67,3
6,7.987175465,38.34712601,1.24003768,7,102833.0234,38.84200287,21.46483803,12.63898754,1,6,3.876390219,1.110807538,4.349568367,3.609600782,7,4
7,49.26572418,167.4156952,2.274148226,8,102833.0234,44.37208557,22.73555756,13.51106453,14,7,0.220309123,0.264814228,5.740823746,0,7,6
8,0.30429548,6.03406477,0.4172557,9,103098,17.11371422,23.66996002,12.56289005,1,8,0.085368492,0.164844275,2.285745621,0,49,8
9,0.099330179,2.37493372,0.287296861,10,102989.5703,28.73312759,26.60266685,12.17401028,1,9,0.415386558,0.363622934,5.214181423,0.616648853,35,7
10,1.98052001,29.84422684,0.779046774,11,102989.5703,32.33819962,25.83553123,12.89605522,1,10,2.32145977,0.859618306,4.025968075,1.398628473,89,7
11,0.163927987,2.845477581,0.339511752,12,102833.4922,42.16034698,26.78345108,12.28444767,2,11,0.189463764,0.245577261,1.635761142,0.002588974,35,11
12,1.381994724,10.49589443,0.690991342,13,103087.125,21.12371826,27.21430969,12.6721468,2,12,0.954295993,0.551145971,3.599354029,109.5144043,49,12
13,1.06730175,16.48404312,0.633966327,14,102842.1953,34.1032753,31.71037102,12.52325726,2,13,0.045291185,0.12006928,3.57966876,0.002588974,64,11
14,7.757764816,39.48715591,1.228049874,15,102833.2734,42.78923416,33.58430862,13.50957489,8,14,5.849669456,1.364554048,3.285246611,156.6904449,89,64
15,0.413746715,6.788480759,0.462255389,16,102838.4688,33.7011795,33.57530975,12.49087143,2,15,1.063962579,0.581953466,1.827484965,109.5144043,72,12
16,0.136219516,2.702152729,0.319190711,17,102838.7188,37.67778778,34.55649948,12.21331596,1,16,0.100058794,0.178464845,3.880560875,0.101423845,125,13
17,0.105911635,1.875187039,0.29350692,18,102837.4063,34.79797363,34.55389404,12.32945824,1,17,2.693995476,0.926026642,4.547299385,6.811128616,64,14
18,0.073778652,1.888825655,0.260184079,19,102837.0625,32.77970886,34.77576065,12.20085335,2,18,0.968967676,0.555366516,3.983718872,7.704143047,38,34
19,1.280673504,25.58322334,0.673674226,20,102837.4063,35.16345215,36.01175308,12.92556,3,19,2.790968418,0.94254595,1.541486144,7.704143047,102,34
20,1.465783834,21.56710052,0.704683006,21,102837.0625,33.06508255,36.86562347,12.76497936,4,20,0.018319331,0.076362453,3.278858662,0.005093381,43,14
21,19.27763176,79.04270935,1.663368106,22,102833,43.24068832,38.42391586,13.30887318,12,21,0.056307368,0.133877531,1.616868854,0,19,17
22,0.133841336,2.250905991,0.317322254,23,103033.1172,22.62516594,40.62842178,12.31714725,1,22,2.512886763,0.894358277,1.684484363,5.488057137,46,14
23,15.71634674,69.11310577,1.553892612,24,102833.0469,40.03860092,40.45553589,13.34888458,7,23,0.036206152,0.107353509,2.183392525,1.56E-05,20,18
24,0.463633031,11.75748634,0.480133414,25,103033.0703,27.5676651,42.71746445,12.68506336,1,24,2.51497674,0.894730091,2.430151224,7.542420864,51,21
25,0.177920491,3.118130207,0.348909229,26,102833.2891,34.40297318,42.91939545,12.57374573,2,25,2.014108419,0.80069381,3.792419434,2.084995508,23,21
