pores,,,,,,,,,,Throats,,,,,,
Pore ID,Volume,Area,EqRadius,LabelID,Pressure,X Coord,Y Coord,Z Coord,Coordination Number,Throat ID,Area,EqRadius,ChannelLength,FlowRatePerSec,Pore ID #1,Pore ID #2
0,4.010319233,16.51015472,0.985591114,1,102833.1953,40.79823685,19.81809235,10.75554848,1,0,0.065288953,0.144160047,2.177831888,0,2,1
1,3.19112134,18.88551712,0.913310051,2,102833,48.81164551,34.20486069,10.59742641,3,1,0.042403203,0.116178133,3.007027626,0.00E+00,4.00E+00,3
2,0.211768031,3.120398521,0.369763404,3,102833,47.36268997,35.82843018,10.51081371,1,2,3.049086332,0.985167146,1.532216787,1.28E-05,8.00E+00,1
3,9.969025612,47.26194763,1.335123301,4,102833.1953,42.17557526,36.7674675,10.90927696,2,3,0.044502474,0.119019233,1.785603523,6.42E-13,11,7
4,0.150322676,2.094079733,0.329846561,5,102833.1953,41.97138596,39.70893478,10.31911469,1,4,0.116450697,0.192528978,2.239590406,1.28E-05,9.00E+00,1
5,4.545186996,56.70596313,1.027592778,6,102833,50.24078369,14.29233742,11.19298458,2,5,2.228864908,0.842300236,3.502533197,0,15,3
6,2.746568918,14.01481342,0.868761659,7,102833.1953,44.79648972,28.653862,11.60660458,2,6,1.315278769,0.647044241,4.240632057,3.01E-05,2.40E+01,5
7,0.246389806,3.915897846,0.388906062,8,102833.1953,42.66799164,21.31743431,11.06340218,2,7,2.854587793,0.953227937,1.550366521,0,1.00E+01,0
8,5.667905807,27.80565453,1.10605824,9,102833,47.9565239,33.69701004,11.76299191,3,8,0.485553384,0.39313668,1.740798354,0,11,10
9,1.20772481,12.68972683,0.660632312,10,102833,50.4817276,34.94233322,11.89462566,2,9,0.693050861,0.469686002,1.500470996,0,1.40E+01,12
10,5.490427494,22.1505661,1.094390988,11,102833.1953,41.53598404,19.76751328,12.11819553,4,10,0.042330798,0.116078898,1.571876049,0,1.40E+01,13
11,0.959233403,9.242378235,0.611803412,12,102833.1953,41.21694183,21.47861671,12.09143639,2,11,0.051067282,0.127495959,2.190042496,6.89E-13,10,7
12,1.501844049,15.20107174,0.710414946,13,102833.5234,36.44555664,13.52041721,12.1679287,2,12,0.024196889,0.087761663,2.81865406,4.38E-07,9,8
13,0.088766702,1.638769388,0.276728451,14,102833.5234,37.76745224,14.71405411,11.89624405,1,13,2.620730877,0.91334796,4.773312569,8.33E-10,33,10
14,1.597026229,13.36941051,0.725116551,15,102833.5234,36.43071365,14.92484283,12.69592667,3,14,0.027112953,0.092899524,2.753859758,6.78E-09,22,6
15,12.41035843,50.87706375,1.43625617,16,102833.1953,40.95363998,34.14798355,12.88738632,2,15,0.219184607,0.264137507,2.084760904,5.34E-11,16,12
16,0.660247266,10.32413292,0.540181041,17,102833.5234,34.74641037,14.13847446,13.20578003,3,16,0.763754487,0.493062466,2.987892151,6.78E-09,17,6
