Pores,,,,,,,,,,Throats,,,,,,
Pore ID,Volume,Area,EqRadius,LabelID,Pressure,X Coord,Y Coord,Z Coord,Coordination Number,Throat ID,Area,EqRadius,ChannelLength,FlowRatePerSec,Pore ID #1,Pore ID #2
0,0.077541463,1.156425238,0.264534175,1,102833,45.75250626,19.7629261,17.05092049,1,0,0.328476191,0.323353082,2.861447811,0,4,0
1,0.439827144,5.702435493,0.471770883,2,103032.7656,38.79208374,20.16880608,17.15163994,3,1,0.003853411,0.035022549,4.611316204,8.70E-04,8,1
2,0.116173424,2.159346342,0.302695572,3,103058.0156,22.59759712,20.51483536,17.08777237,1,2,0.072428733,0.151838005,1.898491025,0,3,2
3,2.296881199,18.05107498,0.818496168,4,103058.0156,24.09448433,21.63240051,17.4263649,4,3,8.278963089,1.623353243,3.387504101,1.73E+03,8,6
4,40.58043671,158.0412598,2.131781578,5,102833,47.26951218,22.08924103,17.74000359,17,4,0.145506859,0.215212151,4.334587097,25.56741333,143,5
5,8.95789814,57.10371017,1.288365722,6,102871.5313,43.23898697,23.19311333,17.61167526,6,5,4.172717094,1.152482986,4.180925369,6384.087402,5,4
6,31.9790535,111.3003235,1.969060302,7,103041.7031,32.73615646,24.71279907,17.70008659,10,6,3.967701912,1.123814344,4.155388355,646.8273926,71,6
7,0.662904561,6.551912308,0.54090476,8,102833,51.74405289,23.60740852,17.11743736,4,7,1.485717416,0.687690735,2.781057358,217.7425232,71,9
8,45.00918198,192.5017853,2.206670761,9,103039.5547,35.99572372,23.79088211,17.72187996,21,8,0.750957251,0.488914222,3.498707294,763.5174561,68,5
9,8.917100906,35.83837891,1.286406994,10,103052.8906,26.17399406,23.20782661,17.45488358,10,9,0.828824759,0.513637126,4.765913963,0.001717891,7,4
10,1.834907413,13.00037479,0.759466291,11,102833,52.64801788,24.58306503,17.33847427,5,10,1.123688459,0.598064482,3.960411549,621.3250122,68,8
11,0.383266836,3.127037048,0.450613529,12,103045.375,30.52780533,24.43342781,17.11056519,4,11,0.518306911,0.406180024,1.348301053,0.002374671,10,7
12,0.358067244,4.974164486,0.440512925,13,102833.7656,49.58454132,24.96324539,17.13150406,5,12,0.934641361,0.545440733,2.491543531,241.5352478,73,9
13,0.517313123,5.089835167,0.497991145,14,102838.9531,50.88918304,24.99929619,17.16420937,9,13,2.184663773,0.833906531,1.549888253,583.5565796,75,71
14,0.988278925,11.40540695,0.61791724,15,102833,51.88935471,26.15621376,17.31908035,6,14,2.457387686,0.884426832,1.861057043,275.2645569,75,9
15,16.61929321,52.68232727,1.583098769,16,103047.6641,29.32211494,26.45520782,17.52594948,12,15,0.272010833,0.294251144,2.271465778,0.805829108,71,11
16,0.28979525,3.710757971,0.410519898,17,102841.3516,49.80000687,25.91357994,17.04649162,4,16,0.533915222,0.412250519,2.302693844,18.07380676,11,6
17,19.00326347,66.35610199,1.655439138,18,103059.6641,25.74093056,26.42560387,17.74808502,15,17,2.15992403,0.82917136,3.328601122,9.33E+01,71,15
18,2.138024092,16.59051704,0.799173951,19,102887.7969,47.75311661,26.7211132,17.64406586,6,18,0.986594915,0.5603953,2.390361309,37.18397903,15,11
19,0.896250486,12.05922318,0.598108888,20,102983.4219,44.75060654,26.77664566,17.51915741,5,19,2.073195219,0.812353671,3.039027929,501.4836121,75,17
20,5.510272503,42.86300659,1.095708013,21,103029.4375,40.35437012,28.14944839,17.45335388,4,20,0.011460375,0.060398266,4.513905525,0.015830973,71,17
21,0.520532429,5.14455843,0.499022037,22,102833,52.71421814,27.50485229,17.33893204,2,21,0.177145273,0.23745966,3.740258455,0.255892456,12,4
22,0.162076637,2.179153204,0.338228822,23,103009.5859,42.24292755,27.89619064,17.05367279,2,22,3.685798168,1.083155632,3.260000229,1124.084106,17,9
23,0.842576504,5.867109299,0.585922599,24,103070.4141,24.52912331,28.11569023,17.23847961,3,23,0.005387282,0.041410446,1.634117961,0.004204511,13,7
24,4.001294613,26.48916245,0.984851301,25,102983.9063,45.56481171,28.1241951,17.40047646,6,24,4.051338196,1.135597229,3.588189125,2184.229004,17,15
25,4.271440983,21.5421772,1.006534338,26,103074.2734,25.89831924,29.26238632,17.35625458,7,25,0.012869261,0.064003229,1.815796375,0.021593424,13,10
26,0.950812578,8.276055336,0.610007882,27,103004.7891,46.33502579,30.3827343,17.06510735,4,26,5.909873486,1.371557951,2.36441493,1004.967102,120,6
27,7.359556198,29.39796829,1.206667662,28,103093.1641,24.4041729,30.3418541,17.74649811,5,27,7.317775726,1.526211143,2.270229101,3.99E+03,120,15
28,0.171290577,3.491531134,0.34452042,29,103005.375,42.97191238,31.01825905,16.96669006,2,28,1.416326165,0.67143923,1.662677288,1.33E+03,73,65
29,0.168737322,2.29944706,0.342800021,30,103009.1172,46.49908447,32.50878906,16.97000504,2,29,1.824840903,0.762144923,1.369547486,0,91,10
30,4.80429554,34.31216049,1.046759844,31,103070.1641,31.69402695,32.628685,17.20390511,7,30,1.942599416,0.786351442,3.836924791,233.4001312,15,6
31,1.097736239,11.39574528,0.639935851,32,103071.4688,31.16934967,34.13408661,17.19797134,4,31,0.214865923,0.261522353,1.746637702,0,14,10
32,0.162132144,3.539819002,0.338267416,33,103009.3672,46.40068817,34.31102753,17.18809128,2,32,0.005623837,0.042309847,1.426911592,0.002115903,16,13
33,0.972792864,8.223831177,0.61467272,34,103063.7188,34.39264679,34.30152893,17.22063828,5,33,0.657610476,0.457519293,0.897460163,45.87067795,61,13
34,0.333866775,4.783533573,0.430356324,35,103064.1094,33.74747467,35.16981125,17.07339287,5,34,0.092125438,0.171243802,1.537135839,1.307158589,14,13
35,0.294013679,2.976044178,0.412502229,36,103098,21.8702755,35.29624557,17.0486908,2,35,0.589382112,0.433135271,0.744677484,0.124343365,61,16
36,0.097634524,2.337662935,0.285652638,37,103018.0938,49.60783005,35.62522125,17.14725113,1,36,0.023310615,0.086139418,0.978155553,0.167603985,16,12
37,0.476793945,6.456422806,0.484634191,38,103040.9766,41.17588043,36.28545761,17.16166878,4,37,1.145998001,0.603972256,3.145663023,636.7637329,65,17
38,1.091575027,12.15851688,0.638736427,39,103077.0078,32.92073441,36.20648193,17.22496033,6,38,0.05925826,0.137340784,4.658038139,1.643678665,18,4
39,0.245557204,3.458251953,0.388467491,40,103044.8281,39.86072922,36.70707703,17.05552864,4,39,1.533167124,0.698585868,6.169846535,153.4416351,20,8
40,2.523178101,21.67002487,0.844539106,41,103078.3359,30.06957054,36.88884735,17.12787056,6,40,0.268752903,0.292483687,3.621930122,0,66,65
41,0.400251597,5.033090115,0.457173944,42,103018.2109,44.06499481,37.45616531,16.99885941,1,41,0.721986949,0.47939086,1.578893542,6.352990627,24,19
42,9.659489632,54.88822556,1.321159363,43,103098,22.573349,38.1556015,17.52991104,9,42,0.192235395,0.247366995,1.581018567,0,21,14
43,1.529792547,13.89593315,0.714794695,44,103073.5469,33.20638657,38.50401306,17.17692947,8,43,0.272146523,0.294324517,1.674230933,12.64605427,83,22
44,1.498431802,13.91042328,0.709876478,45,103079.7109,29.82734871,38.98638535,17.09556198,7,44,0.638838291,0.450941831,2.819035292,106.5716324,83,24
45,24.47995567,92.04959106,1.8012501,46,103094.5078,25.51864815,39.38735962,18.18800926,12,45,0.176571429,0.237074733,1.946929336,12.64605427,22,20
46,0.177673742,3.840339661,0.34874785,47,103096.3125,38.68562698,40.70290756,16.91769409,1,46,1.382754803,0.663433909,2.141160011,381.7375488,23,17
47,1.260312319,11.64391613,0.670084953,48,103096.3125,37.23480606,42.78165817,17.03167152,2,47,0.688296616,0.468072236,2.61087203,693.8599854,24,18
