Pores,,,,,,,,,,Throats,,,,,,
Pore ID,Volume,Area,EqRadius,LabelID,Pressure,X Coord,Y Coord,Z Coord,Coordination Number,Throat ID,Area,EqRadius,ChannelLength,FlowRatePerSec,Pore ID #1,Pore ID #2
0,7.318482399,51.34159088,1.204418659,1,103097.5625,37.87194061,20.89731216,10.76507378,1,0,0.01071732,0.058407441,3.2046628,0,3,2
1,5.171355247,43.7939415,1.072766662,2,103097.5625,23.42366791,21.63674164,11.25527859,2,1,0.274056435,0.295355499,3.372463226,0,20,3
2,0.435886294,6.333947182,0.470357627,3,103097.5625,32.75859451,23.93160439,10.3535614,1,2,1.811779857,0.759412587,3.232548237,0,6,5
3,3.946177959,34.2530899,0.980308354,4,103097.5625,29.65283203,24.68686104,10.5852747,2,3,0.21151261,0.259473622,1.654543519,5.23E-08,9,7
4,0.541791141,4.663281441,0.505725026,5,103097.5625,48.20597839,27.27715683,10.56975555,1,4,6.261455536,1.411765933,4.018680573,0,8,6
5,1.651960731,9.676268578,0.733337164,6,103097.5625,22.67937279,27.3558979,10.5757494,1,5,0.005354716,0.041285094,4.292075157,5.23E-08,9,6
6,40.91086578,157.0548248,2.137552023,7,103097.5625,24.78223419,29.67364502,11.38531113,5,6,0.170551613,0.232998416,2.53588891,7.83E-08,11,7
7,0.831475437,15.94462585,0.583338022,8,103097.5625,29.43756294,31.78047371,10.52438164,3,7,0.169914201,0.232562617,1.102290154,2.24E-09,12,11
8,17.98257065,71.19947815,1.62525332,9,103097.5625,22.94222641,33.2334137,11.68897438,2,8,0.036885522,0.108356014,2.211427689,2.25E-09,17,12
9,0.758207917,12.60214806,0.565674484,10,103097.5625,27.92476654,32.44767761,10.46273708,2,9,0.702190042,0.472772718,1.812278748,1.58E-10,17,16
10,4.505397797,27.9301815,1.024585485,11,102920.4531,51.37703705,33.04958725,10.68558121,3,10,0.024072556,0.087535895,3.684929609,9.81E-11,14,10
11,1.622653723,21.52639008,0.72897464,12,103097.5625,31.58222008,33.1242218,10.68413162,4,11,0.003750783,0.034553025,4.202104092,2.61E-08,20,7
12,0.084923729,1.832821965,0.272675932,13,103097.5625,32.11194611,34.01153564,10.30058479,2,12,0.032728154,0.102067113,3.082962275,1.30E-09,17,11
13,11.07816124,56.58832169,1.382907152,14,103097.5625,44.72008133,35.14307785,11.20324898,2,13,2.415032148,0.876771689,1.554091573,2.17E-09,30,1
14,0.377438784,7.469907761,0.448317796,15,102920.4531,50.90613174,36.70112228,10.53311634,2,14,1.082404375,0.586975336,3.423151016,0,29,0
15,0.0233679,0.592871487,0.177355096,16,0,44.57077789,38.0908432,10.20877171,0,15,3.137976408,0.999424279,1.622941136,3.51E-09,26,10
16,1.381092906,18.60289764,0.690841019,17,103097.5625,35.36666489,36.16307831,10.75077343,2,16,0.75641036,0.490686148,2.380274773,0,21,4
17,2.334403276,20.62294197,0.822929144,18,103097.5625,33.86541367,35.17442703,10.98135471,5,17,0.688137829,0.468018234,1.979835749,3.46E-09,28,17
18,0.355625033,4.675301075,0.439509124,19,0,49.66510391,37.73779678,11.09536552,0,18,0.405369669,0.359211892,1.477920055,0,22,17
19,9.929471016,37.4402771,1.333355188,20,103098,43.49420166,18.85102081,11.45881176,1,19,0.271643043,0.294052154,3.714945555,7.47E-08,28,11
20,8.986927986,73.79143524,1.28975606,21,103097.5625,30.02953339,27.81598282,11.78535843,3,20,0.084737882,0.164234296,2.312813759,1.80E-12,24,10
21,3.320295572,21.37433624,0.925470829,22,103097.5625,47.46243286,27.69539642,12.79189968,2,21,0.005510386,0.041880906,2.259944677,9.81E-11,31,14
22,1.043507218,7.787390232,0.629219651,23,103097.5625,33.69708252,36.50836182,11.59497547,1,22,1.589634657,0.711334229,2.761899948,0,33,13
23,0.228516981,5.17364502,0.379265457,24,103097.5625,34.19812393,30.68169022,11.97644997,2,23,0.140876904,0.211760506,1.345229149,0.00E+00,27,23
24,0.891088545,11.91380405,0.596958458,25,102920.4531,53.0142746,33.64906311,12.20518303,2,24,3.888977289,1.112609506,1.888974547,6.03E-08,56,48
25,0.246833861,4.776453495,0.389139563,26,103097.5625,35.01410675,36.69926071,11.83757305,1,25,0.122778557,0.19769074,2.513548851,0,26,24
26,5.746616364,31.2237072,1.111154795,27,102920.4531,50.7518158,32.55898285,12.10062313,3,26,0.153562561,0.221089304,2.874213219,1.14E-10,28,16
27,0.469855785,9.800549507,0.48227194,28,103097.5625,35.48281479,30.87967682,12.32287788,3,27,0.820194006,0.510955811,1.789967179,2.18E-10,34,28
28,3.941515446,67.72610474,0.979922116,29,103097.5625,34.10493088,34.72222137,12.89391613,9,28,0.300624043,0.309340596,1.112074494,0,39,27
29,5.151317596,32.91474915,1.071379304,30,103097.5625,35.76673126,23.02193069,12.43002224,2,29,0.239844531,0.276305795,1.75716126,1.90E-11,39,35
30,4.821724892,41.26939392,1.048024178,31,103097.5625,23.17017365,20.94097328,12.62160492,4,30,4.246349335,1.162606955,1.525677443,6.84E-09,45,33
31,1.948028207,23.06728554,0.774762988,32,102920.4531,49.22286606,36.33299637,11.99546051,2,31,0.019545987,0.078877635,2.41891408,0,28,25
32,0.602902949,12.31856632,0.524066329,33,103097.5625,37.25866699,28.43597794,12.32653618,1,32,1.02436316,0.571020961,1.380319118,0,37,31
33,4.82955122,27.55750084,1.048590899,34,103097.5625,43.64039612,33.326828,12.98190212,3,33,0.08261133,0.162160426,1.620796323,2.44E-12,39,36
34,2.116266012,19.83819199,0.796453714,35,103097.5625,33.33152771,33.12795258,13.14716911,2,34,0.062328227,0.140853435,5.580779076,2.61E-08,20,6
35,1.574141741,25.48644638,0.721636355,36,103097.5625,36.8823204,29.93854904,13.58096886,5,35,0.016595712,0.072681353,2.104074717,7.58E-14,35,27
36,0.223854497,3.656832218,0.376668304,37,103097.5625,37.05225372,31.0921917,12.98102856,2,36,0.009854039,0.056005698,2.772490263,2.03E-14,41,1
37,1.26219964,10.42993736,0.670419276,38,102920.4531,49.84622955,36.85837936,13.10931492,1,37,0.001213035,0.01964996,1.974187255,0,39,23
38,0.148366749,3.247189045,0.328409702,39,103098,45.38407898,20.36582756,13.03960133,1,38,0.143423438,0.213665858,1.31137228,0,36,35
39,0.949647069,21.04325104,0.609758496,40,103097.5625,35.49643707,31.0078373,13.42745876,4,39,1.805734754,0.758144617,2.145118237,0,42,13
40,8.617149353,41.89911652,1.271818161,41,103098,44.23566055,19.06351471,14.06930161,3,40,0.938754916,0.546639681,1.608360171,0,41,30
41,1.230283856,16.45360565,0.664720237,42,103097.5625,24.36032677,20.3263073,13.51185417,4,41,2.094128609,0.816444635,1.150422692,0,42,33
42,1.048502684,8.429844856,0.630222142,43,103097.5625,44.30142593,34.25927734,13.11247826,2,42,3.637195826,1.075990438,2.722052813,0,40,19
43,0.185666576,4.941161633,0.353900939,44,103097.5625,30.30878448,33.61611557,13.35601044,1,43,1.034549117,0.573852956,1.824157238,1.22E-08,59,48
44,0.35401538,6.047051907,0.438845009,45,103097.5625,26.45672607,26.37998772,13.61433697,2,44,0.289326698,0.303472489,5.256365776,9.22E-12,76,28
45,6.38759613,41.3439827,1.151020288,46,103097.5625,43.52644348,32.14784622,13.94351959,3,45,0.065725647,0.144641355,2.869022369,9.59E-12,59,30
46,0.619832218,9.932678223,0.528926313,47,103097.5625,22.89004517,32.78525162,14.20093727,1,46,1.516471267,0.694771767,2.729462147,2.93E-09,60,26
47,0.815545321,14.23197651,0.579588592,48,103097.5625,38.75468063,32.14749908,13.82164288,3,47,0.141595438,0.212299854,2.200944185,5.27E-12,52,28
48,13.95191383,81.77189636,1.49341917,49,103097.5625,26.54136848,22.38370323,14.34392834,7,48,0.192986488,0.247849762,4.315165997,8.14E-08,44,6
49,4.116580486,30.01838875,0.994220436,50,103097.5625,34.07899475,24.42425156,14.65888405,3,49,0.050544959,0.12684226,1.993228078,0,35,32
50,0.242948458,5.477968693,0.387086928,51,103097.5625,39.90402222,32.82821274,13.78337002,1,50,0.020326667,0.080437422,2.018704176,0,40,38
51,0.189607486,3.886321306,0.356387347,52,103097.5625,31.22136116,35.35495758,14.32942486,1,51,0.862260401,0.523895025,3.127744198,1.38E-10,49,29
52,0.805165708,15.14343262,0.577119231,53,103097.5625,32.3364296,34.27633667,14.12588406,4,52,0.027430674,0.093442254,3.871950626,1.13E-09,53,45
53,0.985059738,18.18496513,0.617245555,54,103097.5625,40.22424316,30.2165451,14.5414753,4,53,0.00065777,0.014469789,2.267143965,0.00E+00,52,43
54,0.375440568,5.534623146,0.447525233,55,103097.5625,24.92329979,20.67254448,14.5454092,2,54,0.079814568,0.159391865,2.185662508,8.14E-08,56,44
55,1.088022828,19.82774353,0.638042808,56,102978.1719,52.52851868,31.18525124,14.61142159,2,55,0.127456278,0.201421425,2.552161694,0,46,8
56,6.022257805,41.15049744,1.12864387,57,103097.5625,26.62083054,24.22091866,13.91201401,5,56,0.078457341,0.158030838,2.5310781,9.97E-09,53,47
57,0.82825613,14.05597687,0.582584143,58,103097.5625,37.91126633,33.48720169,14.72825527,4,57,0.011013204,0.059208207,1.807453752,0,52,34
58,1.478283405,17.84668541,0.706680358,59,103097.5625,46.66629028,29.00859642,16.13905525,3,58,0.049999587,0.126156107,1.824307203,9.97E-09,57,47
59,1.804323912,19.71434212,0.755223155,60,103097.5625,24.94225883,21.61846161,14.77381611,5,59,0.215429321,0.26186502,1.897592068,1.56E-10,59,41
60,6.431723595,33.03287125,1.153664708,61,102920.4531,50.26338196,32.67762756,14.7834053,2,60,0.26788494,0.292010993,1.22680676,3.05E-10,54,41
61,5.941552639,32.39952087,1.123579502,62,103097.5625,43.61589432,31.34351921,15.54939747,3,61,0.133839026,0.206403211,2.418833971,1.72E-07,92,55
62,0.400085121,7.702836037,0.457110554,63,103097.5625,41.92246628,29.45260429,15.51633072,3,62,0.051990647,0.128643453,1.336346507,1.17E-12,50,47
63,4.222596169,27.70524979,1.002683043,64,103098,45.94132996,18.70046997,15.5674057,3,63,0.423851788,0.367309421,0.973287404,2.14E-10,59,54
64,1.461187601,11.38483238,0.703945637,65,103097.5625,32.48339462,24.28378677,15.44152546,2,64,4.455237865,1.190859437,1.676860929,6.85E-09,70,60
65,0.208590433,3.686048985,0.367904633,66,103097.5625,36.7820816,30.86794662,15.68844318,2,65,0.833482921,0.515078485,3.682633162,0,58,21
66,0.210144594,4.048280239,0.368816108,67,103097.5625,39.43375397,30.23452377,15.49921799,1,66,0.085890569,0.165347561,1.564681888,0,52,51
67,1.108337879,24.7440815,0.64198941,68,103097.5625,36.3311348,33.38263702,15.82432938,3,67,3.683489799,1.082816362,1.798273444,4.37E-09,61,45
68,2.838395119,19.68471527,0.878337503,69,103097.5625,27.86200905,23.24221611,15.89767361,4,68,0.000537674,0.013082312,4.402074814,1.48E-12,57,28
69,0.345300973,4.419507027,0.435214222,70,103097.5625,24.05150795,23.04455757,16.2460556,3,69,2.847542048,0.952050805,2.29900527,6.17E-06,63,40
70,6.050399303,29.77929878,1.130399108,71,102920.4531,49.07216644,32.22817993,15.87467289,3,70,0.06720946,0.146264955,2.101882458,8.84E-09,62,53
