LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810
20250111,001507,11.0105,4,1,1,-9999,-9999,4.19295,-9999,447.024,6.46189,-0.24819,0.00360039,115.367,0.0193888,0,0.00415365,3.602e-09,1e+06,447.024,126.486,7,40
20250111,001639,11.0116,1,1,1,-9999,-9999,4.33218,-9999,446.938,6.54368,-0.238517,0.00346208,28.3103,0.0890291,0,0.000980042,0.00206843,448.612,446.938,8.15823,2,100
20250111,001911,11.0133,4,1,1,-9999,-9999,4.18466,-9999,446.731,6.44817,-2.0372,0.0295514,11.9565,0.0538367,0,0.0035316,0.0929321,447.049,446.731,17.2225,4,40
20250111,002043,11.0144,2,1,1,-9999,-9999,4.22717,-9999,447.217,7.06951,-2.35349,0.0341659,3.05873,0.863947,0,0.00103717,0.00460674,454.633,447.217,7.5186,6,100
20250111,002315,11.0161,4,1,1,-9999,-9999,4.26352,-9999,447.347,6.6366,0.00228646,-3.31829e-05,12373.7,1.71886e-06,0,0.00410595,7.41769e-08,0,447.347,-896.747,2,40
20250111,002447,11.0172,3,1,1,-9999,-9999,4.24067,-9999,448.462,7.00159,-4.84213,0.0702933,1.4013,0.959193,0,0.00094917,0.00643644,459.384,448.462,0.7934,5,100
20250111,002719,11.019,4,1,1,-9999,-9999,4.25313,-9999,447.99,6.62817,0.282339,-0.00409734,94.768,0.0442389,0,0.00388294,0.000234057,430.484,447.99,-43.0949,5,40
20250111,002851,11.02,4,1,1,-9999,-9999,4.27495,-9999,447.213,6.45464,0.281676,-0.00408733,96.2894,0.0276,0,0.00393563,9.13956e-06,0,447.213,160.166,5,40
20250111,003023,11.0211,1,1,1,-9999,-9999,4.36137,-9999,448.01,6.53287,-0.434858,0.0063126,14.0041,0.250392,0,0.000883708,0.0229584,448.285,448.01,50,3,100
20250111,003255,11.0229,4,1,1,-9999,-9999,4.33739,-9999,447.693,6.43634,-1.18776,0.0172389,24.7098,0.0772614,0,0.0042592,0.0897502,447.885,447.693,26.9266,5,40
20250111,003427,11.0239,2,1,1,-9999,-9999,4.35928,-9999,448.204,7.07081,-1.54218,0.022399,4.0236,0.861943,0,0.000897333,0.000125498,626.685,448.204,-2.03221,2,100
20250111,003659,11.0257,4,1,1,-9999,-9999,4.17638,-9999,447.82,6.58405,-0.0278901,0.000404613,1015.08,0.00025533,0,0.00410716,4.04794e-10,1e+06,447.82,210.06,3,40
20250111,003831,11.0267,3,1,1,-9999,-9999,4.18466,-9999,448.863,6.98894,-3.63862,0.0528106,1.82334,0.956427,0,0.000942363,0.00235829,471.257,448.863,-11.5614,2,100
20250111,004103,11.0285,4,1,1,-9999,-9999,4.23444,-9999,448.364,6.60194,0.0556437,-0.000807439,518.903,0.000971626,0,0.00418983,1.80086e-06,0,448.364,-901.031,3,40
20250111,004235,11.0296,4,1,1,-9999,-9999,4.24067,-9999,447.931,6.42721,0.154968,-0.00224837,186.09,0.00754157,0,0.00418399,5.01946e-06,0,447.931,-111.933,7,40
20250111,004407,11.0306,1,1,1,-9999,-9999,4.34365,-9999,447.964,6.50908,-0.351997,0.00510929,19.3456,0.109124,0,0.000988236,0.0248807,448.169,447.964,44.5383,3,100
20250111,004639,11.0324,4,1,1,-9999,-9999,4.27807,-9999,447.773,6.40865,0.276273,-0.00400882,88.016,0.0328562,0,0.00352837,8.95278e-06,0,447.773,-15.9925,3,40
20250111,004811,11.0335,2,1,1,-9999,-9999,4.23963,-9999,447.755,7.04291,-1.8339,0.0266236,4.0113,0.837972,0,0.00106329,0.001489,465.635,447.755,-1.47515,2,100
20250111,005043,11.0352,4,1,1,-9999,-9999,4.34469,-9999,447.545,6.58715,0.046536,-0.000675535,612.914,0.000700014,0,0.00414045,1.50942e-06,0,447.545,-171.657,2,40
20250111,005215,11.0363,3,1,1,-9999,-9999,4.24274,-9999,448.836,6.9777,-3.78495,0.0549453,1.79984,0.957081,0,0.000967266,0.00262517,469.766,448.836,-4.63483,2,100
20250111,005447,11.038,4,1,1,-9999,-9999,4.22302,-9999,447.605,6.57735,-0.162223,0.00235382,152.01,0.0112605,0,0.00357802,2.35487e-09,1e+06,447.605,120.445,6,40
20250111,005619,11.0391,4,1,1,-9999,-9999,4.19295,-9999,447.446,6.39695,-0.0534726,0.000775653,596.847,0.000738193,0,0.00462946,7.76e-10,1e+06,447.446,195.174,4,40
20250111,005751,11.0402,1,1,1,-9999,-9999,4.34782,-9999,447.471,6.49114,-0.431753,0.00626695,15.8524,0.0982966,0,0.000993182,0.0130261,447.953,447.471,12.266,2,100
20250111,010023,11.0419,4,1,1,-9999,-9999,4.17638,-9999,447.473,6.37341,0.173281,-0.00251333,179.805,0.00807356,0,0.00451909,5.61672e-06,0,447.473,-34.9823,3,40
20250111,010155,11.043,2,1,1,-9999,-9999,4.19917,-9999,447.7,7.02644,-2.09165,0.0303604,2.87405,0.881688,0,0.000865126,0.0044329,454.549,447.7,9.06962,7,100
20250111,010427,11.0448,4,1,1,-9999,-9999,4.28535,-9999,447.587,6.56515,0.361121,-0.00524099,70.851,0.0868949,0,0.00371324,0.000371137,433.466,447.587,-23.8837,8,40
20250111,010559,11.0458,3,1,1,-9999,-9999,4.25728,-9999,448.433,6.95348,-4.45063,0.0646105,1.52041,0.956442,0,0.000952065,0.00529272,460.641,448.433,-3.53505,3,100
20250111,010831,11.0476,4,1,1,-9999,-9999,4.27807,-9999,447.44,6.55821,0.697665,-0.0101248,36.7592,0.0245021,0,0.00372161,0.0365484,447.163,447.44,7.20071,3,40
20250111,011003,11.0486,4,1,1,-9999,-9999,4.32802,-9999,447.159,6.38412,0.00115321,-1.6736e-05,21749.3,5.55698e-07,0,0.00363996,3.74274e-08,0,447.159,4544.19,2,40
20250111,011135,11.0497,1,1,1,-9999,-9999,4.41148,-9999,447.351,6.48785,-0.359728,0.00522268,19.4418,0.178237,0,0.0010152,0.00145795,450.933,447.351,-7.29996,4,100
20250111,011407,11.0515,4,1,1,-9999,-9999,4.2251,-9999,447.383,6.35617,-0.0750641,0.00108893,305.902,0.00280436,0,0.00333107,1.08942e-09,1e+06,447.383,96.0622,2,40
20250111,011539,11.0525,2,1,1,-9999,-9999,4.15671,-9999,447.407,7.01036,-2.23674,0.0324612,3.25991,0.826932,0,0.00105119,0.00538766,453.433,447.407,1.69561,5,100
20250111,011811,11.0543,4,1,1,-9999,-9999,4.09469,-9999,447.557,6.52696,0.0997407,-0.00144648,270.021,0.00359611,0,0.00390579,3.23194e-06,0,447.557,-145.861,2,40
20250111,011943,11.0554,3,1,1,-9999,-9999,4.08127,-9999,448.673,6.92256,-4.93437,0.0715857,1.28209,0.962311,0,0.000877698,0.00754497,458.161,448.673,3.00956,5,100
20250111,012215,11.0571,4,1,1,-9999,-9999,4.09056,-9999,447.794,6.52222,0.619772,-0.00898783,39.9334,0.141655,0,0.00358899,2.00713e-05,0,447.794,-4.18362,2,40
20250111,012347,11.0582,4,1,1,-9999,-9999,4.28327,-9999,447.541,6.3684,-0.087856,0.00127478,350.915,0.00213249,0,0.0044734,1.27536e-09,1e+06,447.541,223.66,4,40
20250111,012519,11.0592,1,1,1,-9999,-9999,4.3499,-9999,447.579,6.46216,-0.39073,0.00567137,16.9551,0.206452,0,0.000961352,0.00386517,449.047,447.579,27.0744,3,100
20250111,012751,11.061,4,1,1,-9999,-9999,4.30511,-9999,447.338,6.35335,0.330199,-0.00479149,66.3649,0.0563783,0,0.00317982,1.07111e-05,0,447.338,57.538,3,40
20250111,012923,11.0621,2,1,1,-9999,-9999,4.32489,-9999,447.658,7.00807,-1.68256,0.0244332,4.21408,0.820351,0,0.00102556,0.00161005,462.833,447.658,-3.85077,2,100
20250111,013155,11.0638,4,1,1,-9999,-9999,4.36033,-9999,447.609,6.53915,1.17158,-0.0170073,23.8221,0.0251725,0,0.004051,0.0493574,447.264,447.609,6.8745,4,40
20250111,013327,11.0649,3,1,1,-9999,-9999,4.25832,-9999,448.498,6.93397,-4.29138,0.0622977,1.8719,0.940311,0,0.00114256,0.00452665,462.261,448.498,-3.76878,3,100
20250111,013559,11.0667,4,1,1,-9999,-9999,4.20332,-9999,447.631,6.5245,0.241626,-0.00350552,92.3634,0.0343353,0,0.00323779,0.000335887,437.194,447.631,-36.7215,6,40
20250111,013731,11.0677,4,1,1,-9999,-9999,4.22095,-9999,447.596,6.34696,-0.0642035,0.000931362,403.338,0.00161501,0,0.00375654,9.31779e-10,1e+06,447.596,261.846,4,40
20250111,013903,11.0688,1,1,1,-9999,-9999,4.35094,-9999,447.479,6.44843,-0.470794,0.00683342,14.4613,0.120997,0,0.000987868,0.00762259,448.376,447.479,-14.6457,2,100
20250111,014135,11.0705,4,1,1,-9999,-9999,4.23651,-9999,447.51,6.33425,-0.0620979,0.000900855,438.323,0.00136783,0,0.00394866,9.01259e-10,1e+06,447.51,70.8211,2,40
20250111,014307,11.0716,2,1,1,-9999,-9999,4.24586,-9999,447.86,6.9907,-2.03385,0.0295256,3.38206,0.827338,0,0.00099243,0.0050869,453.664,447.86,5.23934,5,100
20250111,014539,11.0734,4,1,1,-9999,-9999,4.24586,-9999,447.554,6.51447,-0.0284132,0.000412279,1005.7,0.000260115,0,0.0041463,4.12464e-10,1e+06,447.554,117.998,4,40
20250111,014711,11.0744,3,1,1,-9999,-9999,4.25209,-9999,448.374,6.91371,-4.38146,0.0636026,1.72165,0.950463,0,0.00106878,0.00422658,463.423,448.374,-6.08164,3,100
20250111,014943,11.0762,4,1,1,-9999,-9999,4.25832,-9999,447.618,6.51126,0.200829,-0.00291418,111.138,0.000779078,0,0.00323875,0.022288,447.488,447.618,-37.9525,3,40
20250111,015115,11.0773,4,1,1,-9999,-9999,4.26248,-9999,447.455,6.33304,-0.0139204,0.000201962,1881.84,0.000784681,0,0.00380059,3.21085e-05,453.745,447.455,-16.4252,3,40
20250111,015247,11.0783,1,1,1,-9999,-9999,4.36867,-9999,447.725,6.43931,-0.30243,0.00438992,21.711,0.0903397,0,0.000952952,0.00571758,448.493,447.725,-2.43648,2,100
20250111,015519,11.0801,4,1,1,-9999,-9999,4.27287,-9999,447.463,6.31886,-0.224337,0.00325485,125.826,0.01635,0,0.00409543,3.2563e-09,1e+06,447.463,27.2624,3,40
20250111,015651,11.0811,2,1,1,-9999,-9999,4.27807,-9999,447.618,6.98318,-1.94951,0.0283043,3.25596,0.876437,0,0.000915459,0.00218832,460.552,447.618,-3.03923,2,100
20250111,015923,11.0829,4,1,1,-9999,-9999,4.28535,-9999,447.784,6.49533,0.014035,-0.000203675,2049,6.25362e-05,0,0.0041733,4.5485e-07,0,447.784,-1510.71,2,40
20250111,020055,11.084,3,1,1,-9999,-9999,4.28951,-9999,448.878,6.89491,-5.24538,0.0761525,1.32306,0.956463,0,0.000966328,0.00855404,457.781,448.878,5.7392,5,100
20250111,020327,11.0857,4,1,1,-9999,-9999,4.29263,-9999,447.791,6.48756,-0.131563,0.00190927,203.729,0.00630037,0,0.00388973,1.91012e-09,1e+06,447.791,164.438,6,40
20250111,020459,11.0868,4,1,1,-9999,-9999,4.29575,-9999,447.463,6.30469,0.128716,-0.00186763,192.224,0.00707201,0,0.00359002,4.17382e-06,0,447.463,60.5858,2,40
20250111,020631,11.0879,1,1,1,-9999,-9999,4.39685,-9999,447.541,6.42102,-0.248707,0.0036104,24.4441,0.101711,0,0.000882427,0.00151373,449.926,447.541,-50,2,100
20250111,020903,11.0896,4,1,1,-9999,-9999,4.31344,-9999,447.519,6.29549,0.00624454,-9.06109e-05,4332.41,1.40211e-05,0,0.00392563,2.02474e-07,0,447.519,-345.99,3,40
20250111,021035,11.0907,2,1,1,-9999,-9999,4.31448,-9999,447.562,6.97211,-2.3609,0.0342813,3.06913,0.838461,0,0.00104427,0.00569352,453.583,447.562,1.68876,5,100
20250111,021307,11.0924,4,1,1,-9999,-9999,4.31552,-9999,447.453,6.47729,0.36087,-0.0052374,71.7102,0.0486807,0,0.0037557,1.17049e-05,0,447.453,67.1812,6,40
20250111,021439,11.0935,3,1,1,-9999,-9999,4.31448,-9999,448.772,6.89016,-3.96759,0.0576064,1.89296,0.947135,0,0.00106891,0.00336241,465.904,448.772,-5.61444,2,100
20250111,021711,11.0953,4,1,1,-9999,-9999,4.31864,-9999,447.829,6.47054,-0.0248558,0.00036074,1024.54,0.000250639,0,0.00369594,3.60902e-10,1e+06,447.829,1274.86,8,40
20250111,021843,11.0963,4,1,1,-9999,-9999,4.32281,-9999,447.244,6.28556,0.386004,-0.00560124,87.4274,0.0332861,0,0.00489697,1.25239e-05,0,447.244,62.2147,6,40
20250111,022015,11.0974,1,1,1,-9999,-9999,4.4167,-9999,447.41,6.40547,-0.441778,0.0064135,13.8869,0.309226,0,0.000890311,0.00140982,451.959,447.41,8.65608,6,100
20250111,022247,11.0992,4,1,1,-9999,-9999,4.31864,-9999,447.485,6.27334,0.692472,-0.0100481,37.8889,0.0852115,0,0.00380692,0.0174721,446.91,447.485,16.7493,4,40
20250111,022419,11.1002,2,1,1,-9999,-9999,4.31864,-9999,447.617,6.9598,-2.0939,0.0304044,3.25526,0.847348,0,0.00098317,0.00440035,454.527,447.617,3.65475,6,100
20250111,022651,11.102,4,1,1,-9999,-9999,4.3176,-9999,447.477,6.45632,-0.149476,0.00216936,163.982,0.00969157,0,0.00355736,2.17033e-09,1e+06,447.477,93.1223,4,40
20250111,022823,11.103,3,1,1,-9999,-9999,4.30927,-9999,448.84,6.86932,-4.07117,0.059108,1.63324,0.959632,0,0.000939649,0.00384204,464.225,448.84,-0.169969,2,100
20250111,023055,11.1048,4,1,1,-9999,-9999,4.30823,-9999,447.678,6.44911,0.0427446,-0.000620328,781.157,0.000431099,0,0.00484574,1.38566e-06,0,447.678,-243.77,6,40
20250111,023227,11.1059,4,1,1,-9999,-9999,4.31032,-9999,447.519,6.26225,0.104237,-0.00151247,247.111,0.00429053,0,0.00373747,3.37967e-06,0,447.519,16.813,5,40
20250111,023359,11.1069,1,1,1,-9999,-9999,4.41357,-9999,447.415,6.38589,-0.70877,0.0102893,9.97925,0.241044,0,0.00102607,0.00975912,448.47,447.415,5.78956,2,100
20250111,023631,11.1087,4,1,1,-9999,-9999,4.30511,-9999,447.688,6.25269,0.0292547,-0.000424469,944.244,0.000295056,0,0.00400802,9.48137e-07,0,447.688,-7.54997,3,40
20250111,023803,11.1098,2,1,1,-9999,-9999,4.30095,-9999,447.917,6.94615,-1.92816,0.0279957,3.34938,0.871384,0,0.000931799,0.00236934,459.733,447.917,4.83243,2,100
20250111,024035,11.1115,4,1,1,-9999,-9999,4.30303,-9999,447.769,6.43794,0.114605,-0.00166316,192.946,0.00910018,0,0.003209,0.0176551,447.675,447.769,-12.9706,3,40
20250111,024207,11.1126,3,1,1,-9999,-9999,4.30407,-9999,448.881,6.8584,-4.02399,0.0584212,1.64792,0.958111,0,0.000937542,0.00365853,464.849,448.881,-6.02008,2,100
20250111,024439,11.1143,4,1,1,-9999,-9999,4.30511,-9999,448.284,6.43152,-0.624537,0.00906329,41.4304,0.132942,0,0.00375481,9.06736e-09,1e+06,448.284,79.1105,2,40
20250111,024611,11.1154,4,1,1,-9999,-9999,4.30823,-9999,447.696,6.24268,0.393559,-0.00571032,64.8109,0.0589464,0,0.00370085,1.27549e-05,0,447.696,90.4658,7,40
20250111,024743,11.1165,1,1,1,-9999,-9999,4.29054,-9999,448.12,6.35639,-0.215814,0.0031315,27.967,0.101604,0,0.000875706,0.00117181,450.793,448.12,-6.85321,3,100
20250111,025015,11.1182,4,1,1,-9999,-9999,3.9372,-9999,447.842,6.20202,0.388905,-0.00563499,59.8933,0.0683509,0,0.00337492,1.25825e-05,0,447.842,100.816,1,40
20250111,025147,11.1193,2,1,1,-9999,-9999,4.11225,-9999,448.248,6.89599,-2.09495,0.0303955,2.95504,0.867385,0,0.000890946,0.00419784,455.489,448.248,-2.42463,2,100
20250111,025419,11.1211,4,1,1,-9999,-9999,4.18984,-9999,448.617,6.40879,0.0221623,-0.000321488,1054.04,0.000236785,0,0.00338862,7.1662e-07,0,448.617,-574.019,6,40
20250111,025551,11.1221,3,1,1,-9999,-9999,4.21161,-9999,449.46,6.81894,-3.97579,0.0577002,1.64979,0.958092,0,0.000927063,0.0036316,465.349,449.46,-6.2568,3,100
20250111,025823,11.1239,4,1,1,-9999,-9999,4.20747,-9999,448.946,6.3981,-0.0512475,0.000743424,564.102,0.00082631,0,0.00419366,7.43758e-10,1e+06,448.946,761.08,5,40
20250111,025955,11.1249,4,1,1,-9999,-9999,4.15774,-9999,448.441,6.19718,0.0791896,-0.00114831,365.634,0.00196459,0,0.00419862,2.56068e-06,0,448.441,-140.273,2,40
20250111,030127,11.126,1,1,1,-9999,-9999,4.29783,-9999,448.512,6.32621,-0.474795,0.00688931,15.5371,0.141978,0,0.00107009,0.0126972,449.055,448.512,25.9798,2,100
20250111,030359,11.1278,4,1,1,-9999,-9999,4.26559,-9999,448.139,6.20698,0.0914249,-0.00132628,288.864,0.00160209,0,0.00383114,0.000487595,445.419,448.139,-50,3,40
20250111,030531,11.1288,2,1,1,-9999,-9999,4.21369,-9999,448.542,6.89297,-1.79289,0.026022,3.35448,0.874577,0,0.000867442,0.0022882,459.915,448.542,9.44789,2,100
20250111,030803,11.1306,4,1,1,-9999,-9999,4.28639,-9999,448.212,6.39721,0.0103639,-0.000150386,2697.04,3.5566e-05,0,0.00405598,3.35525e-07,0,448.212,-2949.2,3,40
20250111,030935,11.1317,3,1,1,-9999,-9999,4.30407,-9999,449.143,6.81879,-4.83437,0.0701837,1.44586,0.953414,0,0.000980118,0.00735053,458.691,449.143,3.98721,5,100
20250111,031207,11.1334,4,1,1,-9999,-9999,4.33427,-9999,447.964,6.40013,0.0162471,-0.000235796,1639.39,9.78516e-05,0,0.00386561,5.26371e-07,0,447.964,-959.386,6,40
20250111,031339,11.1345,4,1,1,-9999,-9999,4.34677,-9999,447.852,6.21516,-0.390879,0.00567207,68.0923,0.0480412,0,0.00386218,0.000281122,468.029,447.852,50,3,40
20250111,031511,11.1355,1,1,1,-9999,-9999,4.4188,-9999,448.259,6.34168,-0.374854,0.00544164,17.7179,0.222474,0,0.000963929,0.00201567,450.959,448.259,50,4,100
20250111,031743,11.1373,4,1,1,-9999,-9999,4.18466,-9999,448.185,6.20398,0.458754,-0.00665307,59.0538,0.000558677,0,0.00392881,0.0300974,447.963,448.185,-47.0095,3,40
20250111,031915,11.1384,2,1,1,-9999,-9999,4.14016,-9999,448.331,6.89891,-2.41109,0.0349852,2.84757,0.851198,0,0.000987564,0.00722281,453.175,448.331,12.3041,3,100
20250111,032147,11.1401,4,1,1,-9999,-9999,4.20228,-9999,448.415,6.39632,-0.187862,0.00272512,143.536,0.0126121,0,0.00391151,2.72634e-09,1e+06,448.415,186.616,7,40
20250111,032319,11.1412,3,1,1,-9999,-9999,4.14222,-9999,449.393,6.81376,-4.02829,0.0584458,1.80077,0.949851,0,0.00102943,0.00405905,463.792,449.393,0.570287,2,100
20250111,032551,11.143,4,1,1,-9999,-9999,4.14429,-9999,448.267,6.39347,-0.0545569,0.000791235,466.291,0.00120886,0,0.00368946,7.9159e-10,1e+06,448.267,-158.35,4,40
20250111,032723,11.144,4,1,1,-9999,-9999,4.1712,-9999,448.45,6.21631,0.0306522,-0.000444515,839.122,0.000373356,0,0.00373002,9.91225e-07,0,448.45,833.112,5,40
20250111,032855,11.1451,1,1,1,-9999,-9999,4.34886,-9999,449.087,6.32691,-0.352414,0.0051145,18.1514,0.204095,0,0.000928154,0.00185707,451.841,449.087,17.5755,3,100
20250111,033127,11.1468,4,1,1,-9999,-9999,4.28119,-9999,449.639,6.2202,-0.022871,0.000331806,1224.9,0.000175365,0,0.00406427,3.31955e-10,1e+06,449.639,437.6,5,40
20250111,033259,11.1479,2,1,1,-9999,-9999,4.30199,-9999,449.969,6.90925,-1.74872,0.0253893,4.20499,0.827345,0,0.00106337,0.00145153,467.46,449.969,3.23828,2,100
20250111,033531,11.1497,4,1,1,-9999,-9999,4.33531,-9999,450.142,6.42864,0.174528,-0.00253302,180.143,0.00804446,0,0.00456304,5.62716e-06,0,450.142,-111.904,7,40
20250111,033703,11.1507,3,1,1,-9999,-9999,4.3426,-9999,450.998,6.84149,-4.16266,0.060442,1.4312,0.960948,0,0.000834904,0.005544,461.9,450.998,-1.5852,4,100
20250111,033935,11.1525,4,1,1,-9999,-9999,4.36659,-9999,449.847,6.43935,0.487704,-0.0070792,61.071,0.0511819,0,0.00432326,0.00313748,447.591,449.847,-7.88448,4,40
20250111,034107,11.1536,4,1,1,-9999,-9999,4.37493,-9999,449.364,6.26163,0.0589637,-0.000855752,468.4,0.00119822,0,0.00400834,1.90436e-06,0,449.364,26.1113,2,40
20250111,034239,11.1546,1,1,1,-9999,-9999,4.44599,-9999,449.502,6.36682,-0.535875,0.00778015,12.7433,0.255762,0,0.000991019,0.00594257,450.811,449.502,16.4918,2,100
20250111,034511,11.1564,4,1,1,-9999,-9999,4.10708,-9999,449.515,6.24166,-0.139119,0.00201707,197.327,0.00671301,0,0.00398022,2.01797e-09,1e+06,449.515,170.744,6,40
20250111,034643,11.1574,2,1,1,-9999,-9999,4.10398,-9999,449.516,6.91655,-1.89779,0.0275341,3.1622,0.865613,0,0.000864547,0.003318,457.815,449.516,-2.53571,3,100
20250111,034915,11.1592,4,1,1,-9999,-9999,4.22302,-9999,449.257,6.4396,0.467045,-0.00677584,57.7259,0.0731923,0,0.00391133,1.50823e-05,0,449.257,11.8499,3,40
20250111,035047,11.1603,3,1,1,-9999,-9999,4.19917,-9999,450.426,6.83734,-3.87739,0.0562703,1.77758,0.95328,0,0.000977776,0.00352787,466.376,450.426,-2.49462,2,100
20250111,035319,11.162,4,1,1,-9999,-9999,4.27807,-9999,449.232,6.43332,-0.0791833,0.001149,324.809,0.00248816,0,0.00373207,1.14952e-09,1e+06,449.232,508.31,8,40
20250111,035451,11.1631,4,1,1,-9999,-9999,4.2469,-9999,448.415,6.243,0.349794,-0.00507416,72.9947,0.0470718,0,0.00370382,1.13158e-05,0,448.415,92.6674,2,40
20250111,035623,11.1642,1,1,1,-9999,-9999,4.31552,-9999,448.839,6.34415,-0.923437,0.0134002,6.32423,0.278229,0,0.000845972,0.0458016,449.132,448.839,34.0625,9,100
20250111,035855,11.1659,4,1,1,-9999,-9999,4.26975,-9999,448.286,6.23275,-0.165509,0.0024011,167.326,0.00931168,0,0.00401765,2.40217e-09,1e+06,448.286,56.9878,2,40
20250111,040027,11.167,2,1,1,-9999,-9999,4.2604,-9999,448.806,6.9065,-1.98245,0.0287788,3.05199,0.872109,0,0.000871685,0.00471556,454.909,448.806,17.0787,2,100
20250111,040259,11.1687,4,1,1,-9999,-9999,4.28431,-9999,448.241,6.41972,0.189858,-0.00275501,160.344,0.030088,0,0.00441749,0.000200923,434.53,448.241,-20.6314,7,40
20250111,040431,11.1698,3,1,1,-9999,-9999,4.24274,-9999,449.116,6.82583,-4.09433,0.0594269,1.52508,0.964745,0,0.000878539,0.00363946,465.444,449.116,-4.36545,2,100
20250111,040703,11.1716,4,1,1,-9999,-9999,4.26352,-9999,448.411,6.40904,-0.0313451,0.000454804,1073.66,0.000228236,0,0.00488304,4.55008e-10,1e+06,448.411,1290.18,2,40
20250111,040835,11.1726,4,1,1,-9999,-9999,4.30303,-9999,447.609,6.22482,-0.0804632,0.00116743,312.461,0.00268817,0,0.00364777,1.16795e-09,1e+06,447.609,-103.926,5,40
20250111,041007,11.1737,1,1,1,-9999,-9999,4.39477,-9999,447.907,6.33406,-0.337085,0.00489289,18.5984,0.218009,0,0.000909816,0.000678871,455.115,447.907,2.80419,4,100
20250111,041239,11.1755,4,1,1,-9999,-9999,4.34677,-9999,447.969,6.21639,-0.167476,0.00243029,163.082,0.00979786,0,0.00396335,2.43138e-09,1e+06,447.969,71.0087,2,40
20250111,041411,11.1765,2,1,1,-9999,-9999,4.17638,-9999,448.348,6.89545,-1.95267,0.0283374,3.41685,0.869442,0,0.000962408,0.00264475,459.063,448.348,15.7452,2,100
20250111,041643,11.1783,4,1,1,-9999,-9999,4.16706,-9999,448.107,6.38906,0.152764,-0.0022157,156.629,0.0106127,0,0.00347041,4.94458e-06,0,448.107,-112.245,7,40
20250111,041815,11.1793,3,1,1,-9999,-9999,4.15567,-9999,448.986,6.80478,-3.72185,0.054002,1.7798,0.957852,0,0.000939582,0.00262586,469.551,448.986,-5.46699,2,100
20250111,042047,11.1811,4,1,1,-9999,-9999,4.2417,-9999,448.147,6.38566,0.14501,-0.00210381,166.348,0.00942002,0,0.00349964,4.69447e-06,0,448.147,-185.855,7,40
20250111,042219,11.1822,4,1,1,-9999,-9999,4.2168,-9999,447.411,6.19286,0.273834,-0.00397166,102.528,0.0244214,0,0.00407204,8.87699e-06,0,447.411,85.5521,7,40
