LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810
20250112,001535,12.0108,4,1,1,-9999,-9999,4.24067,-9999,447.947,5.32294,-0.068078,0.000986622,443.813,0.00133425,0,0.00437875,9.87065e-10,1e+06,447.947,207.208,3,40
20250112,001707,12.0119,4,1,1,-9999,-9999,4.22199,-9999,447.678,5.10123,0.264543,-0.00383274,100.282,0.0255,0,0.00384353,8.56137e-06,0,447.678,62.1806,3,40
20250112,001839,12.013,1,1,1,-9999,-9999,4.3645,-9999,447.939,5.25871,-0.198236,0.00287405,32.2779,0.0753024,0,0.000927619,0.00163357,449.699,447.939,13.037,3,100
20250112,002111,12.0147,4,1,1,-9999,-9999,4.18881,-9999,447.846,5.09242,0.0457467,-0.000662707,507.529,0.00102065,0,0.00336343,1.47976e-06,0,447.846,207.318,3,40
20250112,002243,12.0158,2,1,1,-9999,-9999,4.2552,-9999,447.946,6.0277,-1.68113,0.0243824,4.42026,0.811367,0,0.00107389,0.00162859,462.918,447.946,7.82944,2,100
20250112,002515,12.0175,4,1,1,-9999,-9999,4.29263,-9999,447.987,5.33394,-0.429144,0.00622061,65.5437,0.0144255,0,0.00407715,0.0232316,448.254,447.987,8.12383,3,40
20250112,002647,12.0186,3,1,1,-9999,-9999,4.30511,-9999,448.901,5.86043,-3.45088,0.0500505,2.07302,0.922942,0,0.00102049,0.00491482,459.085,448.901,-4.39364,3,100
20250112,002919,12.0204,4,1,1,-9999,-9999,4.34052,-9999,448.442,5.32576,-0.0954363,0.00138361,260.804,0.00385401,0,0.00360851,1.38424e-09,1e+06,448.442,33.2879,2,40
20250112,003051,12.0214,4,1,1,-9999,-9999,4.35824,-9999,448.283,5.11562,-1.63832,0.0237484,17.3161,0.0584347,0,0.00411134,0.0595543,448.681,448.283,16.1708,3,40
20250112,003223,12.0225,1,1,1,-9999,-9999,4.42402,-9999,448.685,5.26612,-0.269597,0.00390951,23.1601,0.147338,0,0.000905327,0.00112739,452.153,448.685,10.0414,4,100
20250112,003455,12.0242,4,1,1,-9999,-9999,4.37911,-9999,449.338,5.1201,0.543592,-0.00788034,48.646,0.0255313,0,0.00383336,0.0234305,449.002,449.338,9.6307,4,40
20250112,003627,12.0253,2,1,1,-9999,-9999,4.38328,-9999,448.952,6.0571,-3.12956,0.0454119,2.45753,0.804134,0,0.00110298,0.0138763,452.224,448.952,14.1056,4,100
20250112,003859,12.0271,4,1,1,-9999,-9999,4.23029,-9999,449.591,5.37192,-0.378117,0.0054799,66.1905,0.0566771,0,0.00362712,0.000216709,474.878,449.591,25.5421,8,40
20250112,004031,12.0281,3,1,1,-9999,-9999,4.10915,-9999,450.502,5.87869,-3.47369,0.0503467,1.93075,0.941937,0,0.000953583,0.00410757,462.759,450.502,0.19383,2,100
20250112,004303,12.0299,4,1,1,-9999,-9999,4.12465,-9999,450.839,5.37847,-0.265155,0.00384135,100.635,0.0253269,0,0.00386573,3.84309e-09,1e+06,450.839,139.77,6,40
20250112,004435,12.031,4,1,1,-9999,-9999,4.21265,-9999,450.53,5.18976,-0.153236,0.00222025,175.501,0.0212346,0,0.00389656,0.000180958,462.799,450.53,-35.4677,6,40
20250112,004607,12.032,1,1,1,-9999,-9999,4.32802,-9999,450.783,5.29616,-0.582167,0.00843949,11.6948,0.126456,0,0.000986475,0.0126372,451.451,450.783,0.896598,3,100
20250112,004839,12.0338,4,1,1,-9999,-9999,4.17948,-9999,451.302,5.20182,-0.0142482,0.00020642,1571.26,0.00010658,0,0.0032434,2.06513e-10,1e+06,451.302,-219.257,5,40
20250112,005011,12.0348,2,1,1,-9999,-9999,4.2168,-9999,451.384,6.08529,-2.11146,0.030621,3.07757,0.859861,0,0.000935375,0.00533717,457.121,451.384,13.4693,5,100
20250112,005243,12.0366,4,1,1,-9999,-9999,4.1971,-9999,451.746,5.46169,0.0614643,-0.000890755,391.534,0.00171371,0,0.00348761,1.97181e-06,0,451.746,-27.4573,3,40
20250112,005415,12.0377,3,1,1,-9999,-9999,4.26767,-9999,452.297,5.94374,-3.02808,0.0439165,2.26672,0.930195,0,0.000981777,0.00263422,468.969,452.297,-11.3823,2,100
20250112,005647,12.0394,4,1,1,-9999,-9999,4.20747,-9999,452.476,5.46202,-0.0621021,0.000900028,408.809,0.00157214,0,0.0036794,9.00436e-10,1e+06,452.476,530.283,6,40
20250112,005819,12.0405,4,1,1,-9999,-9999,4.20021,-9999,452.233,5.27068,-0.0229434,0.00033244,1047.04,0.000588377,0,0.00348077,1e-05,485.477,452.233,50,4,40
20250112,005951,12.0416,1,1,1,-9999,-9999,4.33531,-9999,452.419,5.35553,-0.301261,0.00436765,21.2523,0.142025,0,0.000928082,0.00225879,454.353,452.419,0.743785,2,100
20250112,010223,12.0433,4,1,1,-9999,-9999,4.25001,-9999,452.992,5.26062,-0.0104153,0.000150939,2329.38,4.84967e-05,0,0.00351594,1.51007e-10,1e+06,452.992,2652.26,2,40
20250112,010355,12.0444,2,1,1,-9999,-9999,4.29679,-9999,452.534,6.12752,-1.89719,0.027523,3.53802,0.835552,0,0.000968297,0.00406866,459.299,452.534,8.11117,6,100
20250112,010627,12.0461,4,1,1,-9999,-9999,4.18363,-9999,453.479,5.49973,-0.0518416,0.000751294,527.946,0.00312553,0,0.00396642,0.000429073,455.23,453.479,50,2,40
20250112,010759,12.0472,3,1,1,-9999,-9999,4.24793,-9999,454.313,5.97422,-3.59126,0.0520817,1.63608,0.949543,0,0.000829461,0.00562548,463.572,454.313,0.801866,4,100
20250112,011031,12.049,4,1,1,-9999,-9999,4.28015,-9999,454.39,5.49336,-0.208896,0.00302837,123.914,0.0168501,0,0.00375255,3.02975e-09,1e+06,454.39,217.188,8,40
20250112,011203,12.05,4,1,1,-9999,-9999,4.29263,-9999,453.958,5.30084,-0.0460276,0.000667166,641.034,0.00979062,0,0.00427676,0.000290767,456.252,453.958,-43.9377,5,40
20250112,011335,12.0511,1,1,1,-9999,-9999,4.39163,-9999,454.499,5.38334,-0.323254,0.0046876,21.8278,0.117591,0,0.00102305,0.0204007,454.729,454.499,50,3,100
20250112,011607,12.0529,4,1,1,-9999,-9999,4.33218,-9999,454.241,5.2861,-0.276241,0.00400459,93.0174,0.0076225,0,0.00372493,0.0122233,454.568,454.241,-24.9655,3,40
20250112,011739,12.0539,2,1,1,-9999,-9999,4.3426,-9999,454.394,6.15553,-1.52432,0.0221178,4.25297,0.839517,0,0.00093701,0.000611403,490.57,454.394,2.07275,2,100
20250112,012011,12.0557,4,1,1,-9999,-9999,4.35511,-9999,455.033,5.53706,0.163896,-0.00237676,139.606,0.0030074,0,0.00331809,0.00550312,454.601,455.033,-50,4,40
20250112,012143,12.0567,3,1,1,-9999,-9999,4.36241,-9999,455.69,6.00403,-2.65846,0.0385711,2.2992,0.943949,0,0.000874988,0.000974381,495.276,455.69,-13.7054,2,100
20250112,012415,12.0585,4,1,1,-9999,-9999,4.3645,-9999,456.749,5.53779,-0.531992,0.00771501,53.3924,0.0845144,0,0.00411913,7.71854e-09,1e+06,456.749,88.4836,9,40
20250112,012547,12.0596,4,1,1,-9999,-9999,4.36346,-9999,456.539,5.34972,-0.274937,0.00398639,110.924,0.02094,0,0.00442185,3.98821e-09,1e+06,456.539,28.5311,2,40
20250112,012719,12.0606,1,1,1,-9999,-9999,4.44599,-9999,456.554,5.42429,-0.286185,0.00415103,25.1447,0.0519904,0,0.00104365,0.00345023,457.757,456.554,-50,3,100
20250112,012951,12.0624,4,1,1,-9999,-9999,4.37389,-9999,457.007,5.33695,-0.269993,0.00391481,97.4143,0.0269835,0,0.00381356,3.9166e-09,1e+06,457.007,55.547,3,40
20250112,013123,12.0635,2,1,1,-9999,-9999,4.38433,-9999,456.882,6.19083,-1.58528,0.0230066,4.35269,0.811139,0,0.000997694,0.00172122,470.249,456.882,2.01304,2,100
20250112,013355,12.0652,4,1,1,-9999,-9999,4.38328,-9999,457.345,5.58365,-0.204023,0.0029591,117.696,0.0186433,0,0.00348273,2.96045e-09,1e+06,457.345,143.296,6,40
20250112,013527,12.0663,3,1,1,-9999,-9999,4.37598,-9999,458.014,6.04869,-3.39779,0.0493025,1.90704,0.936746,0,0.000921915,0.00478231,468.323,458.014,-2.51399,3,100
20250112,013759,12.068,4,1,1,-9999,-9999,4.08437,-9999,457.342,5.55681,0.0348749,-0.000505258,719.633,0.000507949,0,0.003636,1.10477e-06,0,457.342,-56.2488,3,40
20250112,013931,12.0691,4,1,1,-9999,-9999,4.06373,-9999,457.356,5.37203,0.039056,-0.000565686,696.285,0.000542509,0,0.00393878,1.23686e-06,0,457.356,-68.2377,2,40
20250112,014103,12.0702,1,1,1,-9999,-9999,4.26975,-9999,457.459,5.42583,-0.126714,0.00183678,48.1427,0.0249847,0,0.000884248,0.00239513,458.226,457.459,-46.1792,3,100
20250112,014335,12.0719,4,1,1,-9999,-9999,4.00708,-9999,456.938,5.36722,-0.628376,0.00909948,37.6122,0.0930165,0,0.00342234,0.0095667,457.89,456.938,5.59553,2,40
20250112,014507,12.073,2,1,1,-9999,-9999,4.25105,-9999,457.293,6.18503,-1.46427,0.02124,4.86405,0.812071,0,0.00103006,3.1464e-05,1132.35,457.293,6.00238,2,100
20250112,014739,12.0748,4,1,1,-9999,-9999,4.28847,-9999,457.166,5.64026,-0.0831265,0.0012053,331.661,0.00238666,0,0.00399751,1.20585e-09,1e+06,457.166,133.809,5,40
20250112,014911,12.0758,3,1,1,-9999,-9999,4.28951,-9999,457.881,6.0757,-3.22656,0.0468046,2.06699,0.939853,0,0.000951433,0.00299494,473.509,457.881,-7.02466,2,100
20250112,015143,12.0776,4,1,1,-9999,-9999,4.3301,-9999,457.467,5.66518,-0.778919,0.0112961,40.5155,0.138175,0,0.00457648,1.13013e-08,1e+06,457.467,81.6358,9,40
20250112,015315,12.0786,4,1,1,-9999,-9999,4.26767,-9999,457.375,5.49821,0.353259,-0.00512103,88.5068,0.0325064,0,0.00453242,1.11966e-05,0,457.375,32.8851,2,40
20250112,015447,12.0797,1,1,1,-9999,-9999,4.39581,-9999,457.626,5.52508,-0.425631,0.00617315,16.1818,0.22032,0,0.000998661,0.00343273,459.424,457.626,22.0296,2,100
20250112,015719,12.0815,4,1,1,-9999,-9999,4.34886,-9999,457.617,5.49181,0.312107,-0.00452574,74.2516,0.0455557,0,0.00336039,9.8898e-06,0,457.617,33.212,3,40
20250112,015851,12.0825,2,1,1,-9999,-9999,4.37076,-9999,457.774,6.29174,-1.43094,0.0207679,4.10995,0.851316,0,0.000849999,0.000428917,506.193,457.774,-1.83514,2,100
20250112,020123,12.0843,4,1,1,-9999,-9999,4.2604,-9999,458.536,5.73416,-0.642033,0.00930923,42.182,0.111623,0,0.00392667,0.0055445,460.215,458.536,21.0689,4,40
20250112,020255,12.0854,3,1,1,-9999,-9999,4.22821,-9999,459.514,6.1612,-3.51363,0.0509618,1.89974,0.933033,0,0.00094913,0.00494936,469.811,459.514,-7.04556,3,100
20250112,020527,12.0871,4,1,1,-9999,-9999,4.23132,-9999,459.438,5.73466,-0.33628,0.0048754,91.6254,0.0303939,0,0.00446707,4.87764e-09,1e+06,459.438,153.922,5,40
20250112,020659,12.0882,4,1,1,-9999,-9999,4.20124,-9999,458.797,5.5654,-0.306711,0.00444545,82.818,0.0278186,0,0.00368159,0.027563,458.959,458.797,32.9289,3,40
20250112,020831,12.0892,1,1,1,-9999,-9999,4.34573,-9999,459.231,5.58086,-0.351727,0.00510065,20.92,0.122907,0,0.00106689,0.0109758,459.696,459.231,41.6105,2,100
20250112,021103,12.091,4,1,1,-9999,-9999,4.27391,-9999,459.366,5.54051,-0.115313,0.00167174,225.966,0.00512744,0,0.00377754,1.6725e-09,1e+06,459.366,115.935,2,40
20250112,021235,12.0921,2,1,1,-9999,-9999,4.25832,-9999,459.469,6.31446,-1.90698,0.0276664,3.00809,0.871035,0,0.000825751,0.00487007,465.15,459.469,13.584,6,100
20250112,021507,12.0938,4,1,1,-9999,-9999,4.21161,-9999,459.158,5.76057,0.00210309,-3.0489e-05,14745,1.21058e-06,0,0.00449559,6.64018e-08,0,459.158,2068.78,2,40
20250112,021639,12.0949,3,1,1,-9999,-9999,4.20747,-9999,460.194,6.18035,-4.31289,0.0625509,1.4307,0.949442,0,0.000863687,0.00816906,467.851,460.194,2.9107,4,100
20250112,021911,12.0967,4,1,1,-9999,-9999,4.33531,-9999,459.681,5.75762,-0.0725641,0.00105246,450.864,0.0012929,0,0.00474514,1.05294e-09,1e+06,459.681,475.729,7,40
20250112,022043,12.0977,4,1,1,-9999,-9999,4.36346,-9999,459.236,5.59004,0.166372,-0.00241287,167.259,0.00706799,0,0.00403574,0.0249134,459.139,459.236,-2.95389,2,40
20250112,022215,12.0988,1,1,1,-9999,-9999,4.38015,-9999,459.586,5.60856,-0.370188,0.00536919,18.1053,0.214364,0,0.000971897,0.00340697,461.162,459.586,49.675,2,100
20250112,022447,12.1005,4,1,1,-9999,-9999,4.26559,-9999,459.491,5.54385,-0.367184,0.00532309,67.4015,0.0360059,0,0.00358778,0.0250585,459.704,459.491,26.9133,3,40
20250112,022619,12.1016,2,1,1,-9999,-9999,4.22821,-9999,459.708,6.32153,-1.94723,0.0282472,3.66543,0.828983,0,0.00102996,0.00411871,466.566,459.708,11.8381,6,100
20250112,022851,12.1034,4,1,1,-9999,-9999,4.19192,-9999,459.572,5.76174,-1.21748,0.017649,27.0639,0.0032151,0,0.00477604,0.05542,459.891,459.572,-6.98393,4,40
20250112,023023,12.1044,3,1,1,-9999,-9999,4.2334,-9999,460.956,6.18275,-2.9298,0.0424957,2.18117,0.940488,0,0.000913129,0.00219675,480.301,460.956,-6.57966,2,100
20250112,023255,12.1062,4,1,1,-9999,-9999,4.2604,-9999,460.275,5.75975,0.302962,-0.00439291,71.4146,0.0490671,0,0.00313714,9.5441e-06,0,460.275,-70.9314,2,40
20250112,023427,12.1073,4,1,1,-9999,-9999,4.27495,-9999,459.638,5.59995,0.0178012,-0.000258088,1412.65,0.000131847,0,0.00364589,5.61503e-07,0,459.638,-123.178,4,40
20250112,023559,12.1083,1,1,1,-9999,-9999,4.37911,-9999,460.06,5.62552,-0.175593,0.00254683,38.5287,0.0770081,0,0.000981213,0.00172286,461.538,460.06,50,2,100
20250112,023831,12.1101,4,1,1,-9999,-9999,4.30615,-9999,459.939,5.55964,-0.0428879,0.000621849,577.808,0.000787602,0,0.00359309,6.22135e-10,1e+06,459.939,-241.127,6,40
20250112,024003,12.1111,2,1,1,-9999,-9999,4.32177,-9999,460.071,6.33905,-1.7931,0.0260206,3.79942,0.81903,0,0.000983816,0.00327312,468.021,460.071,-0.746148,3,100
20250112,024235,12.1129,4,1,1,-9999,-9999,4.33323,-9999,460.004,5.78128,0.281738,-0.00408632,81.1353,0.0384368,0,0.00331541,8.88324e-06,0,460.004,-90.5789,2,40
20250112,024407,12.114,3,1,1,-9999,-9999,4.33218,-9999,460.484,6.20425,-2.83943,0.0412005,2.46762,0.934547,0,0.00100489,0.00111834,497.325,460.484,-11.9919,2,100
20250112,024639,12.1157,4,1,1,-9999,-9999,4.34156,-9999,460.994,5.78228,-0.0177436,0.000257361,1450.57,0.00012505,0,0.0037332,2.5748e-10,1e+06,460.994,980.617,7,40
20250112,024811,12.1168,4,1,1,-9999,-9999,4.34677,-9999,460.804,5.62445,-0.490093,0.00710753,52.7696,0.0865914,0,0.00375052,0.000259725,488.17,460.804,44.6645,5,40
20250112,024943,12.1179,1,1,1,-9999,-9999,4.43239,-9999,460.809,5.65604,-0.454731,0.00659695,14.6046,0.14899,0,0.00096314,0.00660917,461.807,460.809,-7.60798,2,100
20250112,025215,12.1196,4,1,1,-9999,-9999,4.36033,-9999,461.27,5.63001,-0.649931,0.0094261,42.2254,0.0968551,0,0.00398005,0.00721,462.578,461.27,17.8369,3,40
20250112,025347,12.1207,2,1,1,-9999,-9999,4.36554,-9999,462.012,6.38273,-1.84775,0.0268192,3.54042,0.834547,0,0.000944186,0.00472583,467.687,462.012,15.7554,5,100
20250112,025619,12.1224,4,1,1,-9999,-9999,4.37493,-9999,462.139,5.87384,-0.333912,0.00484425,90.6837,0.0310088,0,0.00439291,4.84649e-09,1e+06,462.139,44.1033,2,40
20250112,025751,12.1235,3,1,1,-9999,-9999,4.38537,-9999,463.109,6.28137,-2.98615,0.043341,2.28239,0.931894,0,0.00097581,0.00244261,480.853,463.109,-9.34466,2,100
20250112,030023,12.1253,4,1,1,-9999,-9999,4.39163,-9999,462.594,5.89783,-0.28164,0.00408625,85.7326,0.0345665,0,0.00350321,4.08814e-09,1e+06,462.594,43.2763,3,40
20250112,030155,12.1263,4,1,1,-9999,-9999,4.09572,-9999,462.62,5.73752,-0.536843,0.00777936,48.2131,0.10409,0,0.00375056,0.000407317,481.719,462.62,-2.04369,9,40
20250112,030327,12.1274,1,1,1,-9999,-9999,4.31344,-9999,463.207,5.72186,-0.523139,0.00758668,12.8809,0.0580088,0,0.000976817,0.0134025,463.773,463.207,-20.0027,3,100
20250112,030559,12.1292,4,1,1,-9999,-9999,4.10605,-9999,465.028,5.70879,-1.54305,0.0223608,16.6437,0.0863834,0,0.00372072,0.117221,465.219,465.028,25.1872,4,40
20250112,030731,12.1302,2,1,1,-9999,-9999,4.22199,-9999,465.526,6.42194,-2.06386,0.029942,3.54729,0.79485,0,0.00105619,0.00703456,469.782,465.526,14.8469,3,100
20250112,031003,12.132,4,1,1,-9999,-9999,4.18363,-9999,465.635,5.93686,0.081697,-0.00118448,310.864,0.00271564,0,0.00368212,2.54379e-06,0,465.635,-208.313,2,40
20250112,031135,12.133,3,1,1,-9999,-9999,4.26871,-9999,466.54,6.31587,-3.14153,0.045579,2.27911,0.919157,0,0.00102467,0.0041448,477.537,466.54,-0.704687,2,100
20250112,031407,12.1348,4,1,1,-9999,-9999,4.20643,-9999,466.498,5.95147,-0.188023,0.00272631,126.081,0.0162852,0,0.00343733,2.72758e-09,1e+06,466.498,145.651,3,40
20250112,031539,12.1359,4,1,1,-9999,-9999,4.23236,-9999,466.752,5.81599,-0.370064,0.00536566,82.3676,0.0373409,0,0.00441952,5.36817e-09,1e+06,466.752,148.6,6,40
20250112,031711,12.1369,1,1,1,-9999,-9999,4.35616,-9999,466.394,5.78686,-0.199389,0.00289219,33.0102,0.0518165,0,0.000954657,0.00261032,467.502,466.394,-38.2121,3,100
20250112,031943,12.1387,4,1,1,-9999,-9999,4.28119,-9999,466.354,5.79742,0.0128195,-0.000185902,2059.48,6.20343e-05,0,0.00382863,3.98629e-07,0,466.354,920.374,4,40
20250112,032115,12.1398,2,1,1,-9999,-9999,4.29159,-9999,466.916,6.48378,-1.65627,0.0240359,4.0146,0.764069,0,0.000960734,0.00504357,471.682,466.916,-0.0800392,2,100
20250112,032347,12.1415,4,1,1,-9999,-9999,4.30511,-9999,467.597,6.01552,0.44221,-0.00641468,46.1038,0.0320541,0,0.00295731,0.0207942,467.288,467.597,0.528155,3,40
20250112,032519,12.1426,3,1,1,-9999,-9999,4.30823,-9999,468.563,6.38284,-2.81549,0.040857,2.04702,0.949242,0,0.000822234,0.00201957,488.794,468.563,-3.95969,2,100
20250112,032751,12.1443,4,1,1,-9999,-9999,4.31448,-9999,468.092,6.01881,0.0182982,-0.000265443,1601.6,0.000102565,0,0.00425132,5.67074e-07,0,468.092,-547.865,3,40
20250112,032923,12.1454,4,1,1,-9999,-9999,4.3176,-9999,468.174,5.87571,-0.458585,0.00665155,55.4129,0.0789408,0,0.00368574,6.65467e-09,1e+06,468.174,47.4081,2,40
20250112,033055,12.1465,1,1,1,-9999,-9999,4.4167,-9999,468.244,5.85124,-0.449386,0.00652031,16.6155,0.131432,0,0.00108311,0.00599326,469.332,468.244,-5.84932,2,100
20250112,033327,12.1482,4,1,1,-9999,-9999,4.33218,-9999,468.789,5.84021,0.000423358,-6.14073e-06,59620.7,6.91547e-08,0,0.00366115,1.30991e-08,0,468.789,-20457.4,3,40
20250112,033459,12.1493,2,1,1,-9999,-9999,4.33531,-9999,468.538,6.52209,-2.07548,0.0301256,3.74153,0.780155,0,0.0011215,0.00547476,474.04,468.538,0.920059,5,100
20250112,033731,12.1511,4,1,1,-9999,-9999,4.33844,-9999,468.365,6.05432,-0.0453677,0.000658207,612.881,0.0104749,0,0.00403402,0.000283377,470.687,468.365,-44.2642,5,40
20250112,033903,12.1521,3,1,1,-9999,-9999,4.33948,-9999,469.464,6.41573,-3.71216,0.0538769,1.73068,0.946476,0,0.000910345,0.00525649,479.714,469.464,1.2371,3,100
20250112,034135,12.1539,4,1,1,-9999,-9999,4.34469,-9999,469.231,6.05381,-0.0295094,0.000428139,854.141,0.000360579,0,0.00365691,4.2834e-10,1e+06,469.231,1375.88,8,40
20250112,034307,12.1549,4,1,1,-9999,-9999,4.35511,-9999,468.651,5.90855,-0.338074,0.00490443,77.5056,0.04197,0,0.00380116,4.90673e-09,1e+06,468.651,47.6744,3,40
20250112,034439,12.156,1,1,1,-9999,-9999,4.44808,-9999,469.074,5.8899,-0.161412,0.00234235,41.2327,0.0457387,0,0.000965775,0.00360071,469.725,469.074,30.2729,2,100
20250112,034711,12.1578,4,1,1,-9999,-9999,4.36033,-9999,468.676,5.84966,0.175762,-0.00254968,176.227,0.00840287,0,0.00449321,5.44016e-06,0,468.676,59.1297,4,40
20250112,034843,12.1588,2,1,1,-9999,-9999,4.0885,-9999,468.708,6.52942,-1.98402,0.0287723,3.38065,0.818102,0,0.000966693,0.00523501,474.204,468.708,1.04223,5,100
20250112,035115,12.1606,4,1,1,-9999,-9999,3.98959,-9999,468.317,6.02675,0.00296178,-4.2915e-05,7444.83,0.000865113,0,0.00319494,1e-05,464.025,468.317,-50,3,40
20250112,035247,12.1617,3,1,1,-9999,-9999,3.94438,-9999,469.388,6.37941,-3.22059,0.0466741,1.9711,0.946705,0,0.000903192,0.00295223,485.197,469.388,-3.09072,2,100
20250112,035519,12.1634,4,1,1,-9999,-9999,4.21991,-9999,468.031,6.00371,0.64429,-0.0093431,38.4225,0.157266,0,0.00358968,0.000355052,441.717,468.031,-4.38253,9,40
20250112,035651,12.1645,4,1,1,-9999,-9999,4.32385,-9999,467.665,5.84875,0.342995,-0.00497502,78.7426,0.0181349,0,0.00391741,8.09315e-05,406.193,467.665,-50,7,40
20250112,035823,12.1655,1,1,1,-9999,-9999,4.37598,-9999,467.557,5.85011,-0.217894,0.00316107,32.6984,0.0877297,0,0.00103355,0.061274,467.609,467.557,50,4,100
20250112,040055,12.1673,4,1,1,-9999,-9999,4.21991,-9999,466.309,5.78543,1.21508,-0.0176164,25.7636,0.0997751,0,0.00453812,0.0178033,465.32,466.309,3.48583,5,40
20250112,040227,12.1684,2,1,1,-9999,-9999,4.17534,-9999,465.869,6.48805,-2.00313,0.0290575,3.57066,0.827572,0,0.00103182,0.00451015,472.312,465.869,9.58393,5,100
20250112,040459,12.1701,4,1,1,-9999,-9999,4.21472,-9999,464.83,5.98016,0.365418,-0.00529881,73.1804,0.0377082,0,0.00387763,0.000349669,449.677,464.83,-50,7,40
20250112,040631,12.1712,3,1,1,-9999,-9999,4.28327,-9999,465.516,6.35857,-3.69284,0.0535829,1.68432,0.955966,0,0.000879909,0.00414966,478.428,465.516,1.56823,2,100
20250112,040903,12.173,4,1,1,-9999,-9999,4.27911,-9999,464.18,5.95702,0.171295,-0.00248446,184.768,0.0263803,0,0.00459048,0.00119683,462.105,464.18,14.0704,4,40
20250112,041035,12.174,4,1,1,-9999,-9999,4.19503,-9999,463.982,5.78055,0.260919,-0.00378247,98.0822,0.0631049,0,0.0037099,0.000323122,452.275,463.982,-35.8621,6,40
20250112,041207,12.1751,1,1,1,-9999,-9999,4.3124,-9999,463.739,5.81297,-1.05742,0.0153362,5.77178,0.287349,0,0.000883304,0.0306852,464.239,463.739,27.7258,4,100
20250112,041439,12.1768,4,1,1,-9999,-9999,4.27391,-9999,463.687,5.742,-0.262744,0.00380986,109.329,0.0215425,0,0.00416525,3.81163e-09,1e+06,463.687,135.816,8,40
20250112,041611,12.1779,2,1,1,-9999,-9999,4.28951,-9999,463.757,6.45655,-1.63711,0.0237572,4.1541,0.832181,0,0.000982877,0.00160441,478.564,463.757,12.5643,2,100
20250112,041843,12.1797,4,1,1,-9999,-9999,4.25001,-9999,463.493,5.9307,0.0143624,-0.000208281,2035.25,6.35128e-05,0,0.00423903,4.49373e-07,0,463.493,591.452,4,40
20250112,042015,12.1807,3,1,1,-9999,-9999,4.21265,-9999,464.53,6.31457,-3.73109,0.0541211,1.75926,0.946291,0,0.000930289,0.00459983,476.296,464.53,-4.5714,3,100
20250112,042247,12.1825,4,1,1,-9999,-9999,4.26352,-9999,464.701,5.90288,0.233776,-0.00339029,134.175,0.0158806,0,0.00454891,0.000370914,455.561,464.701,-40.8846,7,40
