LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810
20250108,161201,8.67501,4,1,1,-9999,-9999,22.1057,-9999,472.918,9.59724,18.2475,-0.282702,1.47814,0.0416586,0,0.00405734,0.0484834,467.088,472.918,-44.2673,5,40
20250108,161323,8.67596,2,1,1,-9999,-9999,21.9354,-9999,634.85,18.712,-461.478,7.21162,0.35685,0.999942,0,0.00314005,0.00781253,1557.93,634.85,-5.3699,7,100
20250108,161545,8.6776,4,1,1,-9999,-9999,21.8668,-9999,613.443,12.7444,-0.69038,0.0107211,301.308,0.00288297,0,0.0323035,1.07277e-08,1e+06,613.443,10446.1,2,40
20250108,161707,8.67855,3,1,1,-9999,-9999,22.1122,-9999,505.347,8.01372,4.67102,-0.0722524,1.9201,0.966263,0,0.00136358,0.000142976,0,505.347,-4.85663,10,100
20250108,161929,8.6802,4,1,1,-9999,-9999,22.1945,-9999,495.327,7.19024,3.51375,-0.054321,10.7474,0.695149,0,0.00583494,0.000109667,0,495.327,-2.26246,10,40
20250108,162051,8.68115,1,1,1,-9999,-9999,22.4872,-9999,483.513,13.0514,-5.81473,0.0905173,2.67245,0.925367,0,0.00239779,0.000806997,595.679,483.513,-28.5308,2,100
20250108,162313,8.68279,4,1,1,-9999,-9999,22.2054,-9999,490.519,10.179,1.6124,-0.0250031,17.6669,0.447432,0,0.00441638,5.09728e-05,0,490.519,-260.352,10,40
20250108,162435,8.68374,2,1,1,-9999,-9999,22.0603,-9999,468.921,19.868,-56.1198,0.878425,0.436396,0.998964,0,0.00224082,0.00284609,777.564,468.921,-15.8867,5,100
20250108,162657,8.68538,4,1,1,-9999,-9999,22.056,-9999,502.45,12.8012,81.1949,-1.26179,0.497962,0.854817,0,0.0044206,0.047009,475.608,502.45,-24.6745,4,40
20250108,162819,8.68633,3,1,1,-9999,-9999,22.2228,-9999,475.589,8.06467,3.31914,-0.0513626,2.9105,0.748565,0,0.00148384,0.0120362,471.322,475.589,7.84406,8,100
20250108,163041,8.68797,4,1,1,-9999,-9999,22.1403,-9999,484.373,7.26203,-21.254,0.328545,29.578,0.231532,0,0.0971701,0.00031044,1542.69,484.373,36.5014,8,40
20250108,163203,8.68892,1,1,1,-9999,-9999,22.4916,-9999,478.584,14.7488,-49.1128,0.765863,1.63917,0.147017,0,0.0122585,0.0226695,512.368,478.584,-50,6,100
20250108,163425,8.69057,4,1,1,-9999,-9999,22.3164,-9999,510.108,10.5948,4.578,-0.0710478,7.16967,0.834407,0,0.0050877,0.00013928,0,510.108,-107.866,10,40
20250108,163547,8.69152,2,1,1,-9999,-9999,22.1122,-9999,477.537,19.872,-38.3133,0.599805,0.505303,0.996494,0,0.00216264,0.0057419,581.998,477.537,-19.8647,5,100
20250108,163809,8.69316,4,1,1,-9999,-9999,22.1511,-9999,504.178,12.1529,34.932,-0.542666,0.689886,0.918753,0,0.00321414,0.027886,484.718,504.178,-36.1603,6,40
20250108,163931,8.69411,3,1,1,-9999,-9999,22.097,-9999,484.642,8.0472,2.50727,-0.038781,4.5139,0.834414,0,0.00174515,8.00199e-05,0,484.642,-4.892,10,100
20250108,164153,8.69575,4,1,1,-9999,-9999,22.1251,-9999,479.225,7.23904,2.32667,-0.0359625,10.9242,0.688206,0,0.00392654,7.50429e-05,0,479.225,-5.89014,10,40
20250108,164315,8.6967,1,1,1,-9999,-9999,22.5489,-9999,467.692,13.7125,-8.66729,0.13504,1.18539,0.985027,0,0.00152797,0.000937322,611.762,467.692,-32.1944,3,100
20250108,164537,8.69835,4,1,1,-9999,-9999,22.2467,-9999,478.74,10.4538,44.3799,-0.68848,0.652934,0.54693,0,0.00377908,0.077462,469.852,478.74,-5.89398,3,40
20250108,164659,8.69929,2,1,1,-9999,-9999,22.3099,-9999,458.725,15.4297,-17.3447,0.270491,0.67622,0.995675,0,0.001559,0.00152553,636.034,458.725,-24.6983,3,100
20250108,164921,8.70094,4,1,1,-9999,-9999,22.1772,-9999,476.704,11.223,45.394,-0.704599,0.672711,0.3926,0,0.0040319,0.0556546,464.044,476.704,-26.3532,4,40
20250108,165043,8.70189,3,1,1,-9999,-9999,21.929,-9999,463.663,7.70223,1.14211,-0.01765,7.48208,0.635225,0,0.00131911,0.00025249,393.759,463.663,-25.5247,8,100
20250108,165305,8.70353,4,1,1,-9999,-9999,21.9118,-9999,460.859,7.02461,1.32002,-0.0203838,20.3683,0.38819,0,0.00415121,4.42301e-05,0,460.859,1.72567,1,40
20250108,165427,8.70448,1,1,1,-9999,-9999,22.4587,-9999,450.362,13.4544,-10.8593,0.169097,0.868821,0.988283,0,0.00134208,0.00354514,498.06,450.362,-23.3141,4,100
20250108,165649,8.70612,4,1,1,-9999,-9999,22.1685,-9999,463.548,10.2807,2.31767,-0.0359393,14.0524,0.571491,0,0.00504872,7.75308e-05,0,463.548,-31.3937,2,40
20250108,165811,8.70707,2,1,1,-9999,-9999,22.2162,-9999,450.052,14.9314,-14.9113,0.23235,1.18394,0.98104,0,0.00262522,0.00235152,548.861,450.052,-23.206,3,100
20250108,170033,8.70872,4,1,1,-9999,-9999,22.149,-9999,467.516,10.8807,97.7632,-1.51678,0.430081,0.319235,0,0.00371081,0.143561,456.95,467.516,2.16304,4,40
20250108,170155,8.70966,3,1,1,-9999,-9999,22.162,-9999,457.267,7.52467,0.828049,-0.0128042,10.5249,0.239994,0,0.00134687,0.000259964,408.013,457.267,-50,9,100
20250108,170417,8.71131,4,1,1,-9999,-9999,21.972,-9999,454.674,6.87016,0.393984,-0.00608427,71.6965,0.0486981,0,0.00436216,1.33816e-05,0,454.674,33.5891,2,40
20250108,170539,8.71226,1,1,1,-9999,-9999,22.3754,-9999,444.331,13.2971,-11.1374,0.173351,1.00098,0.982651,0,0.00162338,0.00372373,490.884,444.331,-27.6726,5,100
20250108,170801,8.7139,4,1,1,-9999,-9999,22.0129,-9999,460.027,10.1522,48.6345,-0.753643,0.634492,0.0405918,0,0.00396914,0.106133,452.926,460.027,-8.23573,3,40
20250108,170923,8.71485,2,1,1,-9999,-9999,22.1295,-9999,442.152,14.6375,-12.8114,0.199509,0.777843,0.992975,0,0.00138199,0.00207707,538.205,442.152,-28.822,3,100
20250108,171145,8.71649,4,1,1,-9999,-9999,22.175,-9999,460.374,10.6706,43.6029,-0.676421,0.608102,0.041849,0,0.00334608,0.0771353,451.605,460.374,-26.4686,7,40
20250108,171307,8.71744,3,1,1,-9999,-9999,22.2902,-9999,451.97,7.404,1.11695,-0.0172769,5.97209,0.252061,0,0.00102998,0.0135057,450.691,451.97,-13.2599,7,100
20250108,171529,8.71909,4,1,1,-9999,-9999,22.2488,-9999,450.766,6.77984,0.646752,-0.00999619,51.1582,0.0181301,0,0.00511375,0.0312932,450.447,450.766,19.6429,4,40
20250108,171651,8.72003,1,1,1,-9999,-9999,22.5665,-9999,441.85,13.3855,-7.92238,0.1234,1.40057,0.980816,0,0.00167241,0.000397876,751.998,441.85,-33.9791,2,100
20250108,171913,8.72168,4,1,1,-9999,-9999,22.0862,-9999,456.327,10.1594,-28.3846,0.439961,8.72915,0.775748,0,0.0383733,4.40162e-07,1e+06,456.327,45.8762,2,40
20250108,172035,8.72263,2,1,1,-9999,-9999,22.3099,-9999,477.972,14.5129,-12.9264,0.201404,0.721975,0.991247,0,0.00126771,0.00421094,525.8,477.972,-28.4651,5,100
20250108,172257,8.72427,4,1,1,-9999,-9999,22.3011,-9999,483.571,10.6361,-23.9738,0.372045,15.6316,0.468497,0,0.0581416,0.00393031,578.231,483.571,50,5,40
20250108,172419,8.72522,3,1,1,-9999,-9999,22.428,-9999,485.374,7.45474,0.739548,-0.0114453,85.0283,0.0134077,0,0.00973162,2.35803e-05,0,485.374,736.917,10,100
20250108,172641,8.72686,4,1,1,-9999,-9999,22.0992,-9999,489.481,6.84654,3.6575,-0.0565047,8.01168,0.804226,0,0.00452256,0.000115438,0,489.481,-3.59513,3,40
20250108,172803,8.72781,1,1,1,-9999,-9999,22.417,-9999,476.948,13.4496,-9.24664,0.143964,1.16465,0.981992,0,0.00159757,0.00216521,543.438,476.948,-27.2843,3,100
20250108,173025,8.72946,4,1,1,-9999,-9999,22.2271,-9999,485.143,10.2216,13.689,-0.212296,13.3737,0.598377,0,0.0283819,1.30224e-05,-15817.2,485.143,44.6496,5,40
20250108,173147,8.7304,2,1,1,-9999,-9999,22.0862,-9999,471.815,14.4107,-12.1222,0.188705,0.777372,0.990674,0,0.00130612,0.00366768,523.266,471.815,-26.3222,4,100
20250108,173409,8.73205,4,1,1,-9999,-9999,22.0992,-9999,485.06,10.5642,32.9468,-0.510923,0.75811,0.722867,0,0.00342581,0.0466113,474.098,485.06,-19.9978,4,40
20250108,173531,8.733,3,1,1,-9999,-9999,22.1663,-9999,473.735,7.39457,1.53064,-0.0236654,4.42032,0.840165,0,0.00104273,4.9955e-05,0,473.735,-3.44013,10,100
20250108,173753,8.73464,4,1,1,-9999,-9999,21.9569,-9999,470.391,6.79321,0.999151,-0.0154278,23.3154,0.326242,0,0.00359663,3.27977e-05,0,470.391,-1.04853,2,40
20250108,173915,8.73559,1,1,1,-9999,-9999,22.2663,-9999,459.731,13.3717,-9.95049,0.154832,1.47072,0.969145,0,0.00221032,0.00235198,525.561,459.731,-29.7053,3,100
20250108,174137,8.73723,4,1,1,-9999,-9999,22.1446,-9999,472.4,10.1708,155.792,-2.41531,0.390673,0.466138,0,0.00400697,0.327064,465.015,472.4,15.6504,6,40
20250108,174259,8.73818,2,1,1,-9999,-9999,22.0086,-9999,454.526,14.3071,-9.64217,0.150046,0.84531,0.992085,0,0.00115179,0.00157319,549.903,454.526,-32.8124,3,100
20250108,174521,8.73983,4,1,1,-9999,-9999,22.1316,-9999,469.235,10.4935,33.5459,-0.520217,0.751017,0.218332,0,0.00344642,0.0657585,461.324,469.235,-21.1577,4,40
20250108,174643,8.74078,3,1,1,-9999,-9999,22.1663,-9999,461.716,7.34037,0.173953,-0.00268934,40.909,0.057473,0,0.00110014,5.82465e-06,0,461.716,-154.652,7,100
20250108,174905,8.74242,4,1,1,-9999,-9999,22.2576,-9999,460.753,6.75546,0.76937,-0.0118913,31.3511,0.211223,0,0.00372781,2.58084e-05,0,460.753,43.5019,3,40
20250108,175027,8.74337,1,1,1,-9999,-9999,22.3623,-9999,450.967,13.3279,-8.22391,0.128001,1.08655,0.988316,0,0.0013151,0.000602888,663.279,450.967,-40.5221,3,100
20250108,175249,8.74501,4,1,1,-9999,-9999,22.2162,-9999,465.513,10.1754,0.220373,-0.00341734,118.881,-0.00721571,0,0.00406254,7.34102e-06,0,465.513,-1887.64,10,40
20250108,175411,8.74596,2,1,1,-9999,-9999,22.251,-9999,447.748,14.2733,-11.9345,0.185863,0.810255,0.988031,0,0.0013549,0.00437032,490.277,447.748,-27.5351,5,100
20250108,175633,8.7476,4,1,1,-9999,-9999,22.1295,-9999,465.399,10.4845,71.3596,-1.10657,0.515805,0.0791501,0,0.00415405,0.153665,458.198,465.399,1.60538,3,40
20250108,175755,8.74855,3,1,1,-9999,-9999,21.9784,-9999,458.126,7.33201,0.404109,-0.00624363,16.5983,0.264951,0,0.0010361,0.000618714,448.034,458.126,50,7,100
20250108,180017,8.7502,4,1,1,-9999,-9999,22.1598,-9999,457.873,6.73815,0.133203,-0.00205809,205.6,0.00124357,0,0.00423144,9.40929e-06,239.143,457.873,-50,7,40
20250108,180139,8.75115,1,1,1,-9999,-9999,22.347,-9999,449.269,13.1838,-8.56667,0.133309,0.916659,0.991094,0,0.00112743,0.00126008,555.064,449.269,-28.5123,3,100
20250108,180401,8.75279,4,1,1,-9999,-9999,22.0301,-9999,464.401,10.1133,0.287373,-0.00445336,103.661,-0.0109087,0,0.00461638,9.58949e-06,0,464.401,-1663.92,10,40
20250108,180523,8.75374,2,1,1,-9999,-9999,22.0776,-9999,446.5,14.207,-8.55025,0.133071,0.868018,0.991396,0,0.00105472,0.00155956,531.826,446.5,-40.1416,3,100
20250108,180745,8.75538,4,1,1,-9999,-9999,22.0668,-9999,464.148,10.4247,-0.360738,0.00559264,64.1024,0.0601896,0,0.00358496,5.59524e-09,1e+06,464.148,1281.62,5,40
20250108,180907,8.75633,3,1,1,-9999,-9999,22.2206,-9999,457.503,7.30247,-0.0382701,0.00059176,145.843,0.00477448,0,0.000863038,5.92031e-10,1e+06,457.503,150.167,2,100
20250108,181129,8.75797,4,1,1,-9999,-9999,22.2206,-9999,457.538,6.71934,0.354751,-0.00548213,56.4721,0.031879,0,0.00309582,0.0190028,457.249,457.538,7.01636,3,40
20250108,181251,8.75892,1,1,1,-9999,-9999,22.288,-9999,448.653,13.043,-8.51956,0.132531,0.917776,0.99101,0,0.00112242,0.00125889,553.929,448.653,-31.2504,3,100
20250108,181513,8.76057,4,1,1,-9999,-9999,21.9076,-9999,463.895,10.0709,-0.55916,0.00866101,42.8653,0.125285,0,0.00371244,8.66503e-09,1e+06,463.895,823.196,10,40
20250108,181635,8.76152,2,1,1,-9999,-9999,22.0517,-9999,447.002,14.1535,-10.9336,0.17014,0.838556,0.986649,0,0.00129342,0.00472965,482.975,447.002,-23.1496,5,100
20250108,181857,8.76316,4,1,1,-9999,-9999,22.0884,-9999,463.386,10.3959,-0.481746,0.00746903,47.0573,0.106222,0,0.00351462,7.47249e-09,1e+06,463.386,799.701,8,40
20250108,182019,8.76411,3,1,1,-9999,-9999,22.0646,-9999,457.91,7.26824,-0.0288378,0.000445659,232.135,0.00189004,0,0.00103453,4.45863e-10,1e+06,457.91,-473.693,3,100
20250108,182241,8.76575,4,1,1,-9999,-9999,22.0517,-9999,458.523,6.68958,-0.425157,0.00656627,54.5175,0.0813423,0,0.00357969,6.56928e-09,1e+06,458.523,57.9686,4,40
20250108,182403,8.7667,1,1,1,-9999,-9999,22.3339,-9999,449.345,12.985,-8.96815,0.139523,0.988952,0.987687,0,0.00128861,0.00192466,521.838,449.345,-34.1136,3,100
20250108,182625,8.76834,4,1,1,-9999,-9999,22.0754,-9999,465.188,10.0311,355.615,-5.51136,0.358794,0.12386,0,0.00330014,0.76819,458.014,465.188,18.1022,5,40
20250108,182747,8.76929,2,1,1,-9999,-9999,22.0841,-9999,447.712,14.1146,-8.42746,0.131153,0.962844,0.987424,0,0.00117441,0.00226998,505.489,447.712,-37.0992,3,100
20250108,183009,8.77094,4,1,1,-9999,-9999,22.2706,-9999,463.829,10.3925,34.9465,-0.542145,0.953736,0.174257,0,0.0048022,0.0799766,457.05,463.829,-9.58394,3,40
20250108,183131,8.77189,3,1,1,-9999,-9999,22.1685,-9999,457.333,7.27227,0.00276539,-4.27524e-05,2799.12,1.30007e-05,0,0.00119669,9.3482e-08,0,457.333,-4884.67,2,100
20250108,183353,8.77353,4,1,1,-9999,-9999,22.1858,-9999,457.083,6.69392,-0.00401155,6.19827e-05,7135.49,5.1685e-06,0,0.00442277,6.20111e-11,1e+06,457.083,-2416.8,6,40
20250108,183515,8.77448,1,1,1,-9999,-9999,22.2597,-9999,449.466,12.865,-9.31576,0.144877,0.992576,0.986111,0,0.00134364,0.00279331,501.332,449.466,-22.5868,4,100
20250108,183737,8.77612,4,1,1,-9999,-9999,21.8925,-9999,463.524,9.9714,-1.02859,0.0159299,24.6856,0.301644,0,0.00393199,1.59373e-08,1e+06,463.524,452.102,10,40
20250108,183859,8.77707,2,1,1,-9999,-9999,22.0517,-9999,447.312,14.0843,-8.76392,0.13637,1.02099,0.983079,0,0.001306,0.00321021,489.792,447.312,-31.9838,4,100
20250108,184121,8.77872,4,1,1,-9999,-9999,22.0236,-9999,464.522,10.3706,362.495,-5.61861,0.362709,0.0883458,0,0.00447725,0.889702,458.207,464.522,18.3408,6,40
20250108,184243,8.77966,3,1,1,-9999,-9999,22.0086,-9999,458.523,7.25696,-0.774195,0.0119618,8.79423,0.478964,0,0.0010511,0.00379662,461.673,458.523,19.708,4,100
20250108,184505,8.78131,4,1,1,-9999,-9999,22.0086,-9999,459.913,6.68721,-0.461541,0.00712694,72.295,0.0564721,0,0.00515236,0.00923774,460.685,459.913,48.3026,3,40
20250108,184627,8.78226,1,1,1,-9999,-9999,22.251,-9999,452.021,12.6933,-9.77297,0.151956,0.899938,0.987818,0,0.00125749,0.00336056,497.239,452.021,-21.2069,3,100
20250108,184849,8.7839,4,1,1,-9999,-9999,21.987,-9999,466.066,9.95303,-0.281927,0.00436753,99.2911,0.0259992,0,0.00433654,4.36957e-09,1e+06,466.066,1485.56,9,40
20250108,185011,8.78485,2,1,1,-9999,-9999,21.9677,-9999,450.825,14.0387,-7.35437,0.114398,1.17709,0.981445,0,0.00128423,0.00205196,506.576,450.825,-34.0885,3,100
20250108,185233,8.78649,4,1,1,-9999,-9999,22.1035,-9999,466.426,10.3742,-0.0940276,0.00145785,263.13,0.00378641,0,0.00383604,1.45853e-09,1e+06,466.426,4646.08,4,40
20250108,185355,8.78744,3,1,1,-9999,-9999,22.123,-9999,459.896,7.27561,-0.263787,0.00407736,23.1409,0.0126749,0,0.00094343,0.0103878,460.289,459.896,-47.2411,3,100
20250108,185617,8.78909,4,1,1,-9999,-9999,22.0711,-9999,460.231,6.70669,-0.050931,0.000786646,485.463,0.00111537,0,0.00381888,7.87009e-10,1e+06,460.231,178.33,7,40
20250108,185739,8.79003,1,1,1,-9999,-9999,22.2793,-9999,452.044,12.7046,-10.0485,0.156257,0.871728,0.988231,0,0.00124502,0.00360099,495.437,452.044,-21.4497,4,100
20250108,190001,8.79168,4,1,1,-9999,-9999,21.9247,-9999,466.491,9.95236,157.487,-2.43921,0.403657,0.0463404,0,0.00473396,0.339367,459.304,466.491,12.1899,4,40
20250108,190123,8.79263,2,1,1,-9999,-9999,21.9892,-9999,449.009,14.0135,-7.55875,0.117581,1.0602,0.984381,0,0.00117506,0.00214608,503.797,449.009,-42.9343,3,100
20250108,190345,8.79427,4,1,1,-9999,-9999,22.0733,-9999,465.038,10.3728,-0.241705,0.00374706,105.374,0.0231516,0,0.00394841,3.7488e-09,1e+06,465.038,1605.16,2,40
20250108,190507,8.79522,3,1,1,-9999,-9999,21.8883,-9999,459.261,7.27371,0.144503,-0.00223182,44.6456,0.0487068,0,0.000996377,4.85959e-06,0,459.261,56.8572,2,100
20250108,190729,8.79686,4,1,1,-9999,-9999,21.9763,-9999,458.999,6.70885,0.582528,-0.00899445,30.8409,0.216738,0,0.00277379,1.95958e-05,0,458.999,41.7565,1,40
20250108,190851,8.79781,1,1,1,-9999,-9999,22.2271,-9999,450.699,12.6828,-6.98937,0.108666,0.946321,0.992506,0,0.000953807,1.08715e-07,1e+06,450.699,-40.6923,10,100
20250108,191113,8.79946,4,1,1,-9999,-9999,22.0668,-9999,465.093,9.95395,0.716036,-0.0110956,35.231,0.148683,0,0.00390891,2.38568e-05,0,465.093,-598.237,10,40
20250108,191235,8.80041,2,1,1,-9999,-9999,22.0776,-9999,447.481,14.0038,-8.87286,0.138064,1.19804,0.971628,0,0.00158025,0.00402586,481.775,447.481,-33.6106,4,100
20250108,191457,8.80205,4,1,1,-9999,-9999,21.9935,-9999,463.713,10.3609,51.752,-0.802066,0.608325,0.00231158,0,0.00396865,0.114661,456.718,463.713,-19.1813,3,40
20250108,191619,8.803,3,1,1,-9999,-9999,22.043,-9999,456.724,7.26407,0.172328,-0.00266289,49.6781,0.0501568,0,0.00132284,5.82678e-05,411.023,456.724,50,5,100
20250108,191841,8.80464,4,1,1,-9999,-9999,22.0646,-9999,456.738,6.70192,-0.187469,0.00289549,109.476,0.0214856,0,0.00316987,2.89682e-09,1e+06,456.738,135.877,6,40
20250108,192003,8.80559,1,1,1,-9999,-9999,22.2488,-9999,448.698,12.4397,-6.9026,0.107298,1.20316,0.987205,0,0.00123394,1.07346e-07,1e+06,448.698,-38.1587,10,100
20250108,192225,8.80723,4,1,1,-9999,-9999,22.0538,-9999,463.612,9.89611,0.290914,-0.00450754,92.3988,0.00787858,0,0.00416488,9.72266e-06,0,463.612,-1393.01,10,40
20250108,192347,8.80818,2,1,1,-9999,-9999,22.1446,-9999,446.909,13.9404,-8.62076,0.134164,1.18484,0.970985,0,0.00151711,0.00436587,477.639,446.909,-32.8713,3,100
20250108,192609,8.80983,4,1,1,-9999,-9999,22.0409,-9999,463.452,10.3411,130.052,-2.01587,0.40957,0.00328984,0,0.00415853,0.304094,456.823,463.452,6.77935,6,40
20250108,192731,8.81078,3,1,1,-9999,-9999,22.1967,-9999,457.341,7.25532,-1.04298,0.0161252,5.68329,0.566349,0,0.000914665,0.00712933,459.603,457.341,3.3687,2,100
20250108,192953,8.81242,4,1,1,-9999,-9999,22.1187,-9999,458.483,6.69191,-0.119311,0.00184308,196.741,0.00675284,0,0.00362608,1.84392e-09,1e+06,458.483,-211.137,4,40
20250108,193115,8.81337,1,1,1,-9999,-9999,22.3011,-9999,451.426,12.3862,-9.87852,0.153576,0.875642,0.987483,0,0.00123026,0.00398557,489.959,451.426,-18.7539,5,100
20250108,193337,8.81501,4,1,1,-9999,-9999,22.0927,-9999,466.086,9.88161,-0.601639,0.0093229,38.9179,0.148038,0,0.00362812,9.32724e-09,1e+06,466.086,724.921,6,40
20250108,193459,8.81596,2,1,1,-9999,-9999,21.9634,-9999,449.786,13.9032,-6.22699,0.0968479,1.38647,0.977345,0,0.00129826,0.00105678,541.43,449.786,-50,4,100
20250108,193721,8.8176,4,1,1,-9999,-9999,22.1057,-9999,467.089,10.3284,0.306154,-0.00474666,85.0468,0.0128806,0,0.00403685,1.01622e-05,0,467.089,-1311.21,10,40
20250108,193843,8.81855,3,1,1,-9999,-9999,22.0301,-9999,460.783,7.2338,0.311602,-0.00481482,20.3977,0.114856,0,0.000981963,0.00555093,459.915,460.783,-0.284883,4,100
20250108,194105,8.8202,4,1,1,-9999,-9999,22.1316,-9999,460.266,6.67117,-0.116045,0.00179267,202.17,0.00639728,0,0.00362425,1.7935e-09,1e+06,460.266,194.412,4,40
20250108,194227,8.82115,1,1,1,-9999,-9999,22.2684,-9999,452.643,12.2867,-6.8572,0.106582,1.14123,0.988594,0,0.00115649,1.06631e-07,1e+06,452.643,-32.5253,10,100
20250108,194449,8.82279,4,1,1,-9999,-9999,21.8711,-9999,465.705,9.77515,0.0315839,-0.000489014,838.098,-0.0306621,0,0.00409842,1.05005e-06,0,465.705,-14035.1,5,40
20250108,194611,8.82374,2,1,1,-9999,-9999,21.7878,-9999,449.761,13.8499,-7.80753,0.121347,1.15964,0.973034,0,0.00133994,0.00424941,478.317,449.761,-29.8983,6,100
20250108,194833,8.82538,4,1,1,-9999,-9999,21.9548,-9999,463.866,10.1073,102.085,-1.58158,0.420392,0.270757,0,0.00358863,0.257541,457.725,463.866,12.5887,5,40
20250108,194955,8.82633,3,1,1,-9999,-9999,21.9269,-9999,457.466,7.19435,0.0896688,-0.00138499,63.6737,0.0245469,0,0.000881863,3.02754e-06,0,457.466,434.146,4,100
20250108,195217,8.82797,4,1,1,-9999,-9999,21.869,-9999,457.697,6.64292,-0.612527,0.00945378,45.0626,0.114732,0,0.00425998,9.4581e-09,1e+06,457.697,13.6128,10,40
20250108,195339,8.82892,1,1,1,-9999,-9999,22.2184,-9999,450.231,12.3582,-9.29265,0.144424,0.874024,0.989156,0,0.00115434,0.00300788,498.246,450.231,-23.8052,4,100
20250108,195601,8.83057,4,1,1,-9999,-9999,21.8754,-9999,464.468,9.62255,-0.814008,0.0126016,30.7434,0.217811,0,0.00387392,1.26075e-08,1e+06,464.468,473.077,7,40
20250108,195723,8.83152,2,1,1,-9999,-9999,21.9806,-9999,449.841,13.9017,-6.10148,0.0948994,1.2504,0.980734,0,0.00113807,0.00145839,514.912,449.841,-43.8412,3,100
20250108,195945,8.83316,4,1,1,-9999,-9999,21.9226,-9999,464.796,10.0846,-0.743914,0.0115236,38.8727,0.148332,0,0.00447936,1.1529e-08,1e+06,464.796,493.461,7,40
20250108,200107,8.83411,3,1,1,-9999,-9999,21.9333,-9999,459.867,7.1909,0.269706,-0.00416583,22.5746,0.16686,0,0.000940302,9.05876e-06,0,459.867,88.3823,3,100
20250108,200329,8.83575,4,1,1,-9999,-9999,21.9892,-9999,459.624,6.64779,0.210434,-0.00324917,105.045,0.0232946,0,0.00341306,7.06918e-06,0,459.624,9.86781,1,40
20250108,200451,8.8367,1,1,1,-9999,-9999,22.2445,-9999,452.658,12.3266,-7.93057,0.123262,1.14336,0.984714,0,0.00134021,0.00157754,530.794,452.658,-22.8346,3,100
20250108,200713,8.83834,4,1,1,-9999,-9999,22.097,-9999,464.344,9.62571,0.206625,-0.00320112,145.995,0.00145798,0,0.00467348,6.89385e-06,0,464.344,-1736.36,2,40
20250108,200835,8.83929,2,1,1,-9999,-9999,22.0323,-9999,448.62,13.8641,-8.92338,0.138806,0.965638,0.975754,0,0.00124708,0.00572768,472.854,448.62,-31.325,5,100
