LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810
20250109,001459,9.01041,2,1,1,-9999,-9999,21.8754,-9999,497.658,12.2029,-5.19412,0.080617,1.52289,0.951719,0,0.00119406,0.00399112,517.857,497.658,-38.6601,4,100
20250109,001721,9.01205,4,1,1,-9999,-9999,21.9698,-9999,510.398,9.65477,236.822,-3.66755,0.375392,0.023798,0,0.00459461,0.789623,505.753,510.398,17.5934,5,40
20250109,001843,9.013,3,1,1,-9999,-9999,21.7792,-9999,505.951,7.11068,0.962912,-0.014864,7.12526,0.672744,0,0.00105779,0.000944253,490.209,505.951,50,8,100
20250109,002105,9.01464,4,1,1,-9999,-9999,21.6792,-9999,504.256,6.65178,1.87006,-0.0288439,14.0959,0.569954,0,0.00406454,5.7201e-05,0,504.256,10.4499,9,40
20250109,002227,9.01559,1,1,1,-9999,-9999,21.987,-9999,497.565,11.1147,-7.63929,0.118486,1.06923,0.982096,0,0.00119547,0.00350239,531.395,497.565,-17.4582,4,100
20250109,002449,9.01723,4,1,1,-9999,-9999,21.7622,-9999,503.845,9.20354,15.5029,-0.239804,1.68622,0.626941,0,0.00395345,0.0287606,495.507,503.845,-31.4281,7,40
20250109,002611,9.01818,2,1,1,-9999,-9999,21.5923,-9999,488.031,12.1182,-5.54712,0.0860074,1.51835,0.943778,0,0.00126983,0.00503358,505.118,488.031,-33.0459,5,100
20250109,002833,9.01983,4,1,1,-9999,-9999,21.8497,-9999,495.268,9.58201,1.94204,-0.0300607,13.022,0.604656,0,0.00391307,6.06959e-05,0,495.268,-175.514,10,40
20250109,002955,9.02078,3,1,1,-9999,-9999,21.9054,-9999,487.255,7.05529,2.01316,-0.0310883,3.33816,0.902541,0,0.00103193,6.38029e-05,0,487.255,2.32906,8,100
20250109,003217,9.02242,4,1,1,-9999,-9999,21.8647,-9999,483.303,6.58051,5.20752,-0.0803675,6.81517,0.23049,0,0.00546979,0.0422453,481.4,483.303,5.50135,3,40
20250109,003339,9.02337,1,1,1,-9999,-9999,21.987,-9999,476.031,11.0251,-6.27792,0.0973614,1.29273,0.983611,0,0.00121054,0.000513007,665.817,476.031,-22.3734,2,100
20250109,003601,9.02501,4,1,1,-9999,-9999,21.9763,-9999,482.371,9.1282,19.4463,-0.300996,1.23906,0.519931,0,0.00357419,0.0395901,474.768,482.371,-26.6068,4,40
20250109,003723,9.02596,2,1,1,-9999,-9999,21.9698,-9999,467.109,12.0148,-5.24844,0.0814735,1.43534,0.955022,0,0.00113331,0.00433714,485.894,467.109,-35.8223,5,100
20250109,003945,9.0276,4,1,1,-9999,-9999,21.8476,-9999,476.274,9.51008,0.733086,-0.0113462,29.4353,0.210451,0,0.00333954,2.38228e-05,0,476.274,-542.82,3,40
20250109,004107,9.02855,3,1,1,-9999,-9999,21.914,-9999,468.749,6.95743,1.43158,-0.0221054,3.99709,0.865525,0,0.000880106,4.71584e-05,0,468.749,-2.45237,10,100
20250109,004329,9.0302,4,1,1,-9999,-9999,21.8968,-9999,465.688,6.49004,1.19329,-0.0184158,19.9612,0.397819,0,0.00367544,3.95454e-05,0,465.688,-3.20035,10,40
20250109,004451,9.03115,1,1,1,-9999,-9999,22.0581,-9999,458.963,10.9454,-6.37764,0.0989236,1.29697,0.98148,0,0.00123434,0.00110042,548.859,458.963,-26.4044,3,100
20250109,004713,9.03279,4,1,1,-9999,-9999,21.7984,-9999,467.137,9.04136,45.5908,-0.705184,0.60666,0.298053,0,0.00347396,0.103774,460.342,467.137,-2.14848,4,40
20250109,004835,9.03374,2,1,1,-9999,-9999,21.6962,-9999,452.865,11.8994,-4.17161,0.0646896,1.85648,0.949098,0,0.00117888,0.00220454,482.209,452.865,-43.6392,3,100
20250109,005057,9.03538,4,1,1,-9999,-9999,21.8818,-9999,462.53,9.41984,35.7765,-0.553744,0.65267,0.0489932,0,0.00303644,0.104146,457.213,462.53,-11.2872,3,40
20250109,005219,9.03633,3,1,1,-9999,-9999,22.028,-9999,456.537,6.89737,0.306304,-0.00473125,19.0357,0.219785,0,0.000900471,1.03634e-05,0,456.537,87.7563,3,100
20250109,005441,9.03797,4,1,1,-9999,-9999,22.0043,-9999,456.209,6.44515,-0.00879191,0.000135729,2077.56,6.09652e-05,0,0.00281985,1.35791e-10,1e+06,456.209,370.385,5,40
20250109,005603,9.03892,1,1,1,-9999,-9999,22.201,-9999,450.774,10.9342,-6.89966,0.107072,1.14942,0.983412,0,0.001171,0.00200581,504.155,450.774,-21.0738,3,100
20250109,005825,9.04057,4,1,1,-9999,-9999,22.028,-9999,462.073,9.03019,-0.31767,0.00491746,59.9984,0.0681255,0,0.00295034,4.91973e-09,1e+06,462.073,1051.01,2,40
20250109,005947,9.04152,2,1,1,-9999,-9999,22.0819,-9999,449.916,11.8522,-4.75787,0.073873,1.67911,0.947599,0,0.00121256,0.00344632,471.351,449.916,-38.0083,4,100
20250109,010209,9.04316,4,1,1,-9999,-9999,21.9913,-9999,461.773,9.42796,113.475,-1.75702,0.408239,0.00608901,0,0.00357727,0.367723,456.995,461.773,10.5192,5,40
20250109,010331,9.04411,3,1,1,-9999,-9999,21.8561,-9999,457.143,6.89848,-0.44447,0.0068613,12.7572,0.359117,0,0.000874975,0.000719643,466.678,457.143,-20.0342,6,100
20250109,010553,9.04575,4,1,1,-9999,-9999,21.9011,-9999,458.135,6.44948,-0.183664,0.00283436,119.155,0.0181978,0,0.00337728,2.83566e-09,1e+06,458.135,29.8563,3,40
20250109,010715,9.0467,1,1,1,-9999,-9999,22.1663,-9999,452.539,10.8841,-9.61188,0.149135,0.784333,0.9875,0,0.00104403,0.00623684,476.451,452.539,-9.32908,6,100
20250109,010937,9.04834,4,1,1,-9999,-9999,21.9849,-9999,463.298,9.00706,-0.916147,0.0141792,25.1686,0.293542,0,0.00356835,1.41857e-08,1e+06,463.298,332.03,8,40
20250109,011059,9.04929,2,1,1,-9999,-9999,21.7771,-9999,451.613,11.7858,-5.28319,0.0819387,1.51348,0.945884,0,0.0012057,0.00460997,469.387,451.613,-38.6131,5,100
20250109,011321,9.05094,4,1,1,-9999,-9999,21.9312,-9999,464.291,9.39003,-0.362907,0.00561787,65.7637,0.0573591,0,0.00369446,5.62047e-09,1e+06,464.291,849.04,9,40
20250109,011443,9.05189,3,1,1,-9999,-9999,21.9935,-9999,459.917,6.87877,0.179905,-0.00277853,36.708,0.080602,0,0.0010199,3.08651e-05,369.896,459.917,-41.1849,4,100
20250109,011705,9.05353,4,1,1,-9999,-9999,21.854,-9999,459.01,6.42686,0.302326,-0.0046648,76.2945,0.0432587,0,0.00355895,1.01627e-05,0,459.01,42.1142,3,40
20250109,011827,9.05448,1,1,1,-9999,-9999,22.1837,-9999,453.398,10.8433,-5.95134,0.0923414,1.37949,0.980988,0,0.00123126,0.000537897,625.069,453.398,-28.6254,2,100
20250109,012049,9.05612,4,1,1,-9999,-9999,21.9763,-9999,462.634,8.9756,49.0213,-0.758649,0.627013,0.216237,0,0.00392695,0.127203,456.67,462.634,2.62219,4,40
20250109,012211,9.05707,2,1,1,-9999,-9999,21.972,-9999,449.239,11.7154,-5.68798,0.0882702,1.47617,0.937977,0,0.00126501,0.00596005,464.049,449.239,-31.2669,5,100
20250109,012433,9.05871,4,1,1,-9999,-9999,21.8797,-9999,460.256,9.38464,63.2271,-0.978582,0.523594,0.000859161,0,0.00377555,0.20107,455.389,460.256,-2.9268,3,40
20250109,012555,9.05966,3,1,1,-9999,-9999,21.8241,-9999,455.575,6.85847,0.0279743,-0.000431792,214.491,0.00221313,0,0.000926152,9.47795e-07,0,455.575,-185.634,6,100
20250109,012817,9.06131,4,1,1,-9999,-9999,21.8561,-9999,455.682,6.41147,-0.0408854,0.000630849,485.841,0.00111364,0,0.00306492,6.31137e-10,1e+06,455.682,-8.73273,1,40
20250109,012939,9.06226,1,1,1,-9999,-9999,22.1122,-9999,450.31,10.7682,-7.96126,0.123487,1.09991,0.980371,0,0.00128608,0.00374128,483.316,450.31,-15.5048,3,100
20250109,013201,9.0639,4,1,1,-9999,-9999,21.8947,-9999,462.019,8.93562,-0.6665,0.0103114,34.7864,0.178639,0,0.00358678,1.03162e-08,1e+06,462.019,474.192,6,40
20250109,013323,9.06485,2,1,1,-9999,-9999,21.9376,-9999,450.256,11.8755,-5.54876,0.0861127,1.40048,0.948396,0,0.00116683,0.00552006,465.856,450.256,-31.5683,5,100
20250109,013545,9.06649,4,1,1,-9999,-9999,21.9033,-9999,463.07,9.38351,102.363,-1.58444,0.434457,0.0381044,0,0.00399204,0.328064,458.24,463.07,12.2793,3,40
20250109,013707,9.06744,3,1,1,-9999,-9999,21.9698,-9999,458.543,6.84769,0.0521379,-0.000805144,114.363,0.00774126,0,0.000920785,1.75587e-06,0,458.543,134.761,2,100
20250109,013929,9.06909,4,1,1,-9999,-9999,21.944,-9999,458.312,6.3961,0.53637,-0.00827865,44.7297,0.0533984,0,0.0037029,0.0167151,457.817,458.312,6.50874,4,40
20250109,014051,9.07003,1,1,1,-9999,-9999,22.1208,-9999,452.873,10.7277,-7.73813,0.120026,1.02739,0.983524,0,0.00115774,0.00367155,485.564,452.873,-13.7066,3,100
20250109,014313,9.07168,4,1,1,-9999,-9999,22.028,-9999,462.355,8.91349,97.2136,-1.50465,0.439075,0.133856,0,0.00391265,0.241616,456.127,462.355,10.4216,4,40
20250109,014435,9.07263,2,1,1,-9999,-9999,22.0646,-9999,448.933,11.846,-4.13724,0.0642338,1.99783,0.937052,0,0.00126299,0.00264723,473.198,448.933,-38.9887,3,100
20250109,014657,9.07427,4,1,1,-9999,-9999,21.9097,-9999,460.282,9.36146,0.133664,-0.00206892,147.97,0.000658954,0,0.00306137,4.49491e-06,0,460.282,-2197.74,10,40
20250109,014819,9.07522,3,1,1,-9999,-9999,21.9526,-9999,455.479,6.83878,0.257806,-0.00398086,23.7452,0.153275,0,0.000945158,8.73995e-06,0,455.479,61.3745,3,100
20250109,015041,9.07686,4,1,1,-9999,-9999,22.0064,-9999,455.067,6.40434,0.285998,-0.00441513,84.7771,0.0333845,0,0.00374298,0.000406878,444.216,455.067,31.406,7,40
20250109,015203,9.07781,1,1,1,-9999,-9999,22.1793,-9999,450.157,10.7801,-6.81191,0.105685,1.16929,0.983077,0,0.00117788,0.00205541,501.575,450.157,-15.0309,3,100
20250109,015425,9.07946,4,1,1,-9999,-9999,21.8433,-9999,458.479,8.79457,111.73,-1.72806,0.420805,0.171901,0,0.00393185,0.342021,453.426,458.479,14.8507,6,40
20250109,015547,9.08041,2,1,1,-9999,-9999,22.0258,-9999,445.944,11.944,-5.13541,0.0797257,1.42422,0.95099,0,0.00109986,0.0048806,462.28,445.944,-35.248,5,100
20250109,015809,9.08205,4,1,1,-9999,-9999,21.929,-9999,456.598,9.22668,39.8747,-0.617153,0.734275,0.0583785,0,0.00397049,0.146763,452.392,456.598,2.46484,3,40
20250109,015931,9.083,3,1,1,-9999,-9999,22.0086,-9999,452.276,6.86357,0.0284651,-0.000439632,219.256,0.00885852,0,0.00096392,9.88796e-05,447.83,452.276,-48.7136,4,100
20250109,020153,9.08464,4,1,1,-9999,-9999,22.0301,-9999,451.911,6.4295,0.174204,-0.00268955,168.792,0.00915198,0,0.00453976,5.95151e-06,0,451.911,105.557,5,40
20250109,020315,9.08559,1,1,1,-9999,-9999,22.1273,-9999,447.063,10.7714,-7.18986,0.111528,1.08641,0.982995,0,0.00114563,0.0029558,484.795,447.063,-17.8349,4,100
20250109,020537,9.08723,4,1,1,-9999,-9999,22.0129,-9999,456.053,8.8033,-0.35094,0.00543083,63.7411,0.0608322,0,0.00346162,5.4333e-09,1e+06,456.053,900.041,7,40
20250109,020659,9.08818,2,1,1,-9999,-9999,22.1902,-9999,444.138,11.8535,-5.02633,0.0780718,1.35788,0.960699,0,0.00102353,0.00444127,461.717,444.138,-30.8803,5,100
20250109,020921,9.08983,4,1,1,-9999,-9999,21.9784,-9999,454.87,9.24358,0.237172,-0.00367149,91.9705,0.0254509,0,0.00337666,8.07151e-06,0,454.87,-1031.47,10,40
20250109,021043,9.09078,3,1,1,-9999,-9999,22.0517,-9999,450.939,6.88262,0.0304133,-0.000469797,215.245,0.00100303,0,0.00101122,1e-05,403.959,450.939,50,3,100
20250109,021305,9.09242,4,1,1,-9999,-9999,22.1122,-9999,450.839,6.45291,0.469574,-0.00725208,48.5548,0.100422,0,0.00352114,1.60857e-05,0,450.839,50.0313,2,40
20250109,021427,9.09337,1,1,1,-9999,-9999,22.2401,-9999,446.13,10.7758,-5.50213,0.085382,1.31871,0.98443,0,0.00108471,8.54201e-08,1e+06,446.13,-26.8238,10,100
20250109,021649,9.09501,4,1,1,-9999,-9999,21.807,-9999,455.181,8.81664,-0.173764,0.00268717,127.998,0.0158087,0,0.0034395,2.6884e-09,1e+06,455.181,1725.08,4,40
20250109,021811,9.09596,2,1,1,-9999,-9999,22.0064,-9999,443.251,11.8646,-4.10852,0.0637759,1.94278,0.935827,0,0.0012183,0.00273488,466.571,443.251,-49.5601,4,100
20250109,022033,9.0976,4,1,1,-9999,-9999,22.0043,-9999,454.376,9.23847,-0.402902,0.00623769,45.917,0.110972,0,0.00286407,6.24053e-09,1e+06,454.376,668.871,10,40
20250109,022155,9.09855,3,1,1,-9999,-9999,21.929,-9999,450.377,6.88927,-0.0342007,0.000528087,180.846,0.00311031,0,0.000955023,5.28325e-10,1e+06,450.377,-389.655,3,100
20250109,022417,9.1002,4,1,1,-9999,-9999,21.9161,-9999,450.369,6.45338,0.228795,-0.00353107,109.631,0.0214237,0,0.00387113,7.84039e-06,0,450.369,83.9613,6,40
20250109,022539,9.10115,1,1,1,-9999,-9999,22.162,-9999,445.876,10.6855,-7.11047,0.1103,1.68218,0.959003,0,0.00181396,0.00285162,484.556,445.876,-14.2961,3,100
20250109,022801,9.10279,4,1,1,-9999,-9999,21.8668,-9999,454.653,8.75794,0.0790541,-0.00122271,332.572,-0.00376041,0,0.00406639,2.68932e-06,0,454.653,-3677.04,3,40
20250109,022923,9.10374,2,1,1,-9999,-9999,21.8733,-9999,442.831,11.7968,-5.08513,0.0788953,1.46416,0.948715,0,0.00112088,0.00493736,458.81,442.831,-32.9521,5,100
20250109,023145,9.10538,4,1,1,-9999,-9999,21.9226,-9999,453.697,9.19314,-0.254344,0.00393638,108.2,0.0219841,0,0.00425916,3.93816e-09,1e+06,453.697,1038.24,3,40
20250109,023307,9.10633,3,1,1,-9999,-9999,21.8113,-9999,449.794,6.85497,-0.140418,0.00216722,43.9622,0.0393706,0,0.000952728,0.000345172,456.072,449.794,-50,3,100
20250109,023529,9.10798,4,1,1,-9999,-9999,21.8326,-9999,450.256,6.43115,0.323629,-0.00499321,65.9396,0.057073,0,0.00329245,1.10897e-05,0,450.256,11.6635,3,40
20250109,023651,9.10892,1,1,1,-9999,-9999,22.1165,-9999,445.251,10.5927,-7.11584,0.110357,1.07373,0.983551,0,0.00111879,0.00292819,482.939,445.251,-17.2429,4,100
20250109,023913,9.11057,4,1,1,-9999,-9999,21.9612,-9999,454.705,8.72234,-0.639738,0.00989746,38.3836,0.15156,0,0.00379884,9.90197e-09,1e+06,454.705,520.263,10,40
20250109,024035,9.11152,2,1,1,-9999,-9999,22.0538,-9999,442.92,11.736,-3.25888,0.0505879,2.8265,0.916043,0,0.00141862,0.000543507,535.996,442.92,-50,3,100
20250109,024257,9.11316,4,1,1,-9999,-9999,21.9677,-9999,453.551,9.2002,-0.559826,0.00866554,49.4416,0.0971956,0,0.00428427,8.66947e-09,1e+06,453.551,443.205,7,40
20250109,024419,9.11411,3,1,1,-9999,-9999,21.9569,-9999,450.142,6.87893,-0.0273606,0.000422505,241.188,0.00175107,0,0.00101903,4.22695e-10,1e+06,450.142,-493.045,3,100
20250109,024641,9.11575,4,1,1,-9999,-9999,21.9655,-9999,450.653,6.45481,0.171016,-0.00263979,139.169,0.000149943,0,0.00367375,0.00562769,450.184,450.653,-50,5,40
20250109,024803,9.1167,1,1,1,-9999,-9999,22.1446,-9999,445.881,10.5715,-6.75495,0.104767,1.15376,0.982307,0,0.00115056,0.00250284,487.74,445.881,-16.9249,2,100
20250109,025025,9.11835,4,1,1,-9999,-9999,21.8754,-9999,454.876,8.72501,-0.270981,0.0041912,74.7152,0.0450197,0,0.00313143,4.1931e-09,1e+06,454.876,1148.85,10,40
20250109,025147,9.11929,2,1,1,-9999,-9999,21.8904,-9999,443.237,11.6803,-4.3821,0.0679835,1.67537,0.938755,0,0.00111325,0.00406351,459.967,443.237,-43.128,4,100
20250109,025409,9.12094,4,1,1,-9999,-9999,22.0992,-9999,453.85,9.17865,-0.150068,0.00232385,176.506,0.00837621,0,0.00410172,2.3249e-09,1e+06,453.85,1572.52,7,40
20250109,025531,9.12189,3,1,1,-9999,-9999,22.0517,-9999,450.566,6.88374,0.0495214,-0.000764975,126.613,0.00632477,0,0.00096855,1.69781e-06,0,450.566,172.864,3,100
20250109,025753,9.12353,4,1,1,-9999,-9999,22.1555,-9999,450.669,6.46901,-0.0676657,0.00104517,451.909,0.00112508,0,0.00472323,0.00166714,451.295,450.669,-4.94575,2,40
20250109,025915,9.12448,1,1,1,-9999,-9999,22.2946,-9999,446.029,10.5823,-5.46391,0.0847882,1.27703,0.985026,0,0.00104045,0.000150084,1010.97,446.029,-28.5325,2,100
20250109,030137,9.12612,4,1,1,-9999,-9999,22.1425,-9999,454.86,8.74034,0.00965072,-0.000149402,2881.62,-0.00556643,0,0.00430518,3.28456e-07,0,454.86,-30533,7,40
20250109,030259,9.12707,2,1,1,-9999,-9999,22.1057,-9999,443.164,11.6852,-3.79093,0.0588546,1.89472,0.939258,0,0.00109552,0.00263392,465.509,443.164,-50,5,100
20250109,030521,9.12872,4,1,1,-9999,-9999,22.0754,-9999,453.951,9.17402,-0.509975,0.0078968,46.6171,0.10802,0,0.00368115,7.90038e-09,1e+06,453.951,530.411,7,40
20250109,030643,9.12966,3,1,1,-9999,-9999,22.1143,-9999,450.251,6.87205,0.0687274,-0.00106186,100.557,0.00769777,0,0.00106776,0.00261415,449.845,450.251,8.76306,4,100
20250109,030905,9.13131,4,1,1,-9999,-9999,22.0581,-9999,450.38,6.45081,0.104155,-0.00160826,243.156,0.00935337,0,0.00391059,0.000333609,445.559,450.38,-42.2895,6,40
20250109,031027,9.13226,1,1,1,-9999,-9999,22.175,-9999,445.804,10.4947,-6.43515,0.0998099,1.23547,0.98158,0,0.00118152,0.00178546,501.706,445.804,-17.7132,3,100
20250109,031249,9.1339,4,1,1,-9999,-9999,21.9269,-9999,454.237,8.69095,-0.307577,0.00475799,71.6887,0.0487122,0,0.0034109,4.76015e-09,1e+06,454.237,923.693,8,40
20250109,031411,9.13485,2,1,1,-9999,-9999,21.9376,-9999,443.134,11.5972,-4.0869,0.0634078,1.67992,0.945355,0,0.00104129,0.00341554,461.699,443.134,-45.34,4,100
20250109,031633,9.13649,4,1,1,-9999,-9999,21.914,-9999,453.72,9.13783,-0.392501,0.00607401,55.9212,0.0776229,0,0.00339659,6.07677e-09,1e+06,453.72,688.059,4,40
20250109,031755,9.13744,3,1,1,-9999,-9999,21.9247,-9999,449.883,6.84906,0.0535946,-0.000827491,111.946,0.00807719,0,0.000926337,1.83935e-06,0,449.883,59.7775,2,100
20250109,032017,9.13909,4,1,1,-9999,-9999,22.0344,-9999,450.08,6.43394,0.303664,-0.00468848,83.8957,0.0356686,0,0.00393339,0.000459599,439.878,450.08,-13.4701,7,40
20250109,032139,9.14003,1,1,1,-9999,-9999,22.238,-9999,445.702,10.4579,-7.21842,0.11198,0.938573,0.987913,0,0.000973569,0.00318493,480.862,445.702,-9.43426,3,100
20250109,032401,9.14168,4,1,1,-9999,-9999,21.9118,-9999,452.563,8.65946,-0.518824,0.00802516,42.7415,0.125921,0,0.00342996,8.02879e-09,1e+06,452.563,408.024,10,40
20250109,032523,9.14263,2,1,1,-9999,-9999,22.0193,-9999,444.034,11.5185,-3.3019,0.0512393,2.18868,0.936444,0,0.00110671,0.00201876,469.415,444.034,-29.8638,7,100
20250109,032745,9.14427,4,1,1,-9999,-9999,21.8904,-9999,452.666,9.10863,37.9791,-0.587674,0.672923,0.0924867,0,0.00336336,0.176231,449.332,452.666,7.62067,3,40
20250109,032907,9.14522,3,1,1,-9999,-9999,21.8049,-9999,449.492,6.83021,-0.0228211,0.000352206,269.757,0.00140029,0,0.000950099,3.52364e-10,1e+06,449.492,-299.235,2,100
20250109,033129,9.14686,4,1,1,-9999,-9999,21.9354,-9999,449.423,6.42206,0.276856,-0.00427303,88.7757,0.0323165,0,0.00379339,9.50781e-06,0,449.423,93.8016,7,40
20250109,033251,9.14781,1,1,1,-9999,-9999,22.1403,-9999,446.977,10.3838,-5.44956,0.0845035,1.47279,0.978023,0,0.00120813,0.000741575,560.928,446.977,-7.24807,2,100
20250109,033513,9.14946,4,1,1,-9999,-9999,22.0797,-9999,453.942,8.63603,-0.230398,0.00356574,82.0038,0.0376604,0,0.00292402,3.56736e-09,1e+06,453.942,1300.57,10,40
20250109,033635,9.1504,2,1,1,-9999,-9999,21.9462,-9999,442.919,11.4292,-3.42728,0.0531685,1.84908,0.951162,0,0.00096495,0.00198957,469.643,442.919,-47.0277,3,100
20250109,033857,9.15205,4,1,1,-9999,-9999,21.8797,-9999,452.876,9.08662,-0.198723,0.00307481,144.583,0.0124324,0,0.00444563,3.07621e-09,1e+06,452.876,1193.34,8,40
20250109,034019,9.153,3,1,1,-9999,-9999,22.0043,-9999,449.409,6.82065,-0.133238,0.00205771,49.4022,0.0126988,0,0.00101653,0.0025676,450.211,449.409,-50,3,100
20250109,034241,9.15464,4,1,1,-9999,-9999,21.9011,-9999,449.624,6.40803,-0.057587,0.00088868,396.677,0.00166962,0,0.00352518,8.8908e-10,1e+06,449.624,81.2745,3,40
20250109,034403,9.15559,1,1,1,-9999,-9999,22.1187,-9999,445.485,10.3338,-5.65489,0.0876767,1.22726,0.984522,0,0.00103036,0.000813051,553.322,445.485,-21.8804,2,100
20250109,034625,9.15723,4,1,1,-9999,-9999,21.9312,-9999,453.75,8.5839,-0.075994,0.00117543,269.396,0.00361295,0,0.00316656,1.17596e-09,1e+06,453.75,3658.06,10,40
20250109,034747,9.15818,2,1,1,-9999,-9999,22.0776,-9999,442.833,11.3773,-3.5509,0.0551061,1.74605,0.952943,0,0.000942221,0.00231395,466.648,442.833,-48.0687,3,100
20250109,035009,9.15983,4,1,1,-9999,-9999,22.028,-9999,452.958,9.04924,0.0118302,-0.000183131,1953.43,-0.00308352,0,0.00357734,4.04301e-07,0,452.958,-19619.6,10,40
20250109,035131,9.16078,3,1,1,-9999,-9999,21.944,-9999,449.35,6.7857,-0.500243,0.00772374,12.3842,0.10393,0,0.000956134,0.0154699,449.849,449.35,7.83108,4,100
20250109,035353,9.16242,4,1,1,-9999,-9999,21.9033,-9999,449.707,6.37263,0.378877,-0.00584656,63.6626,0.0609756,0,0.00372201,1.30008e-05,0,449.707,29.3151,1,40
20250109,035515,9.16337,1,1,1,-9999,-9999,22.1902,-9999,445.733,10.2652,-6.11081,0.0947621,1.3048,0.979789,0,0.00119018,0.00167401,502.341,445.733,-16.4562,3,100
20250109,035737,9.16501,4,1,1,-9999,-9999,22.0474,-9999,454.123,8.55534,-0.262555,0.00406256,100.613,0.0253378,0,0.00408743,4.06441e-09,1e+06,454.123,1152.4,10,40
20250109,035859,9.16596,2,1,1,-9999,-9999,21.9204,-9999,443.109,11.2014,-2.65171,0.0411218,5.65315,0.684885,0,0.00232012,0.000149991,717.27,443.109,-50,4,100
20250109,040121,9.1676,4,1,1,-9999,-9999,22.0538,-9999,453.282,9.00387,-0.521325,0.00807039,44.1915,0.118758,0,0.00356632,8.07405e-09,1e+06,453.282,496.027,9,40
20250109,040243,9.16855,3,1,1,-9999,-9999,21.9763,-9999,449.851,6.76304,-0.197887,0.0030556,30.9944,0.0919773,0,0.000947001,0.00177576,451.572,449.851,50,2,100
20250109,040505,9.1702,4,1,1,-9999,-9999,22.11,-9999,449.669,6.36338,0.0991803,-0.00153154,259.702,0.00388608,0,0.00397745,3.40594e-06,0,449.669,224.536,4,40
20250109,040627,9.17115,1,1,1,-9999,-9999,22.251,-9999,446.045,10.2433,-5.329,0.0826538,1.38085,0.981796,0,0.00110327,0.00032486,700.474,446.045,-21.9901,2,100
20250109,040849,9.17279,4,1,1,-9999,-9999,22.1338,-9999,453.958,8.5327,0.266604,-0.0041263,88.6468,0.0274279,0,0.00365781,9.08961e-06,0,453.958,-965.618,10,40
20250109,041011,9.17374,2,1,1,-9999,-9999,22.0452,-9999,443.357,11.226,-3.4659,0.0537723,1.95424,0.932851,0,0.00103347,0.00285342,462.202,443.357,-50,5,100
20250109,041233,9.17538,4,1,1,-9999,-9999,22.0603,-9999,453.388,8.97801,88.3643,-1.3679,0.463049,0.00890887,0,0.00408697,0.382021,449.808,453.388,12.4084,4,40
