LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-7810,LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810,FLUX_LI-7810
20250114,001531,14.0108,4,1,1,-9999,-9999,4.43762,-9999,455.877,5.61559,-0.970556,0.0140801,27.3921,0.118522,0,0.00385646,0.0312636,456.327,455.877,22.6667,2,40
20250114,001703,14.0118,3,1,1,-9999,-9999,4.48263,-9999,457.052,5.98673,-2.42368,0.0351794,2.97223,0.903089,0,0.00103729,0.00164721,478.409,457.052,-0.0735061,2,100
20250114,001935,14.0136,4,1,1,-9999,-9999,4.34469,-9999,456.356,5.61563,-0.202156,0.00293169,138.437,0.0387459,0,0.00405853,0.000214379,470.032,456.356,-24.3794,6,40
20250114,002107,14.0147,4,1,1,-9999,-9999,4.3176,-9999,456.291,5.46889,-0.00344774,4.99876e-05,9034.79,3.22395e-06,0,0.00451627,5.00104e-11,1e+06,456.291,-6254.24,5,40
20250114,002239,14.0157,1,1,1,-9999,-9999,4.39372,-9999,456.469,5.54263,-0.787179,0.0114171,8.45358,0.104208,0,0.000964204,0.0123813,457.391,456.469,-35.1672,3,100
20250114,002511,14.0175,4,1,1,-9999,-9999,4.28119,-9999,456.999,5.45768,-0.028872,0.000418549,774.809,0.000438164,0,0.00324295,4.1874e-10,1e+06,456.999,180.228,4,40
20250114,002643,14.0186,2,1,1,-9999,-9999,4.27703,-9999,456.709,6.05962,-1.47822,0.0214418,4.4299,0.776985,0,0.00094645,0.002729,464.566,456.709,-5.10144,2,100
20250114,002915,14.0203,4,1,1,-9999,-9999,4.26767,-9999,456.846,5.61641,-0.117874,0.00170897,210.087,0.00379263,0,0.00359032,0.00757543,457.071,456.846,6.44873,2,40
20250114,003047,14.0214,3,1,1,-9999,-9999,4.28327,-9999,458.148,5.97953,-2.63967,0.0382865,2.50475,0.912737,0,0.000948199,0.00372004,468.44,458.148,6.35307,2,100
20250114,003319,14.0231,4,1,1,-9999,-9999,4.2469,-9999,457.326,5.61229,-0.00648274,9.39804e-05,4992.53,1.05577e-05,0,0.004692,9.40234e-11,1e+06,457.326,3306.94,6,40
20250114,003451,14.0242,4,1,1,-9999,-9999,4.27703,-9999,457.135,5.47062,-0.160019,0.00231973,183.983,0.00771432,0,0.0042679,2.32079e-09,1e+06,457.135,48.1359,2,40
20250114,003623,14.0253,1,1,1,-9999,-9999,4.36971,-9999,457.241,5.53492,-0.275156,0.0039904,21.739,0.171973,0,0.000867346,0.00153855,459.835,457.241,33.2411,4,100
20250114,003855,14.027,4,1,1,-9999,-9999,4.30823,-9999,457.313,5.45294,-0.103509,0.00150067,227.122,0.00507563,0,0.00340835,1.50136e-09,1e+06,457.313,120.537,6,40
20250114,004027,14.0281,2,1,1,-9999,-9999,4.32906,-9999,457.359,6.05978,-1.58194,0.0229506,4.2268,0.740246,0,0.000966261,0.00592054,461.236,457.359,9.10894,2,100
20250114,004259,14.0299,4,1,1,-9999,-9999,4.35198,-9999,457.567,5.61169,-0.236657,0.00343211,89.9576,0.0314956,0,0.00308742,3.43369e-09,1e+06,457.567,96.8091,2,40
20250114,004431,14.0309,3,1,1,-9999,-9999,4.36137,-9999,458.459,5.98411,-2.71869,0.0394439,2.37523,0.918957,0,0.000925169,0.00378494,468.88,458.459,3.50442,2,100
20250114,004703,14.0327,4,1,1,-9999,-9999,4.37389,-9999,457.988,5.61523,0.184323,-0.00267337,141.447,0.012982,0,0.0037814,5.83722e-06,0,457.988,-101.577,4,40
20250114,004835,14.0337,4,1,1,-9999,-9999,4.38433,-9999,457.89,5.47348,-0.152966,0.00221835,168.523,0.00918107,0,0.00373842,2.21936e-09,1e+06,457.89,133.087,6,40
20250114,005007,14.0348,1,1,1,-9999,-9999,4.36241,-9999,457.861,5.53547,-0.189533,0.00274861,33.0093,0.075157,0,0.000907237,0.000815708,461.231,457.861,-9.29702,3,100
20250114,005239,14.0366,4,1,1,-9999,-9999,4.08746,-9999,457.707,5.45081,-0.114524,0.00165904,234.196,0.00477509,0,0.00388539,1.6598e-09,1e+06,457.707,89.8251,5,40
20250114,005411,14.0376,2,1,1,-9999,-9999,4.15878,-9999,457.602,6.05134,-1.30787,0.0189627,5.18179,0.71496,0,0.000980034,0.00295397,464.021,457.602,-2.31248,3,100
20250114,005643,14.0394,4,1,1,-9999,-9999,4.2552,-9999,457.637,5.61446,-0.315535,0.00457448,91.3217,0.0335637,0,0.00417746,0.00509493,458.535,457.637,48.0226,3,40
20250114,005815,14.0405,3,1,1,-9999,-9999,4.24378,-9999,458.452,5.98052,-3.187,0.0462189,2.13928,0.916464,0,0.000973475,0.00548547,466.878,458.452,0.565908,3,100
20250114,010047,14.0422,4,1,1,-9999,-9999,4.16292,-9999,457.888,5.61334,-0.162858,0.00236025,166.219,0.0177986,0,0.00392316,0.0268422,457.976,457.888,50,4,40
20250114,010219,14.0433,4,1,1,-9999,-9999,4.24586,-9999,457.775,5.47287,0.260286,-0.00377282,103.276,0.0240781,0,0.00389637,8.24164e-06,0,457.775,86.7011,5,40
20250114,010351,14.0443,1,1,1,-9999,-9999,4.33323,-9999,458.178,5.52336,-0.0267626,0.000388064,247.861,0.00795336,0,0.000961857,5.16656e-05,465.689,458.178,-37.9081,3,100
20250114,010623,14.0461,4,1,1,-9999,-9999,4.25832,-9999,457.88,5.45124,-0.0862293,0.00124993,363.504,0.00149026,0,0.00454355,0.00176821,458.587,457.88,-27.2278,2,40
20250114,010755,14.0472,2,1,1,-9999,-9999,4.22302,-9999,458.018,6.05061,-1.52373,0.0220974,4.37715,0.775773,0,0.000963686,0.00387924,463.714,458.018,10.4209,5,100
20250114,011027,14.0489,4,1,1,-9999,-9999,4.22406,-9999,458.153,5.6121,0.0503107,-0.000729299,591.272,0.000752176,0,0.00431214,1.59182e-06,0,458.153,-312.366,1,40
20250114,011159,14.05,3,1,1,-9999,-9999,4.2334,-9999,459.091,5.97278,-2.69872,0.039136,2.58056,0.915255,0,0.00099923,0.00290375,472.569,459.091,5.36025,2,100
20250114,011431,14.0517,4,1,1,-9999,-9999,4.18984,-9999,458.594,5.60008,0.0957246,-0.00138742,248.817,0.0042325,0,0.00345213,3.02537e-06,0,458.594,-143.509,7,40
20250114,011603,14.0528,4,1,1,-9999,-9999,4.21265,-9999,458.255,5.45361,0.0345531,-0.000500777,700.294,0.000536221,0,0.00350691,1.09279e-06,0,458.255,382.162,7,40
20250114,011735,14.0539,1,1,1,-9999,-9999,4.32593,-9999,458.394,5.50992,-0.261249,0.00378804,25.5605,0.0803582,0,0.000968139,0.00153921,460.855,458.394,-50,2,100
20250114,012007,14.0556,4,1,1,-9999,-9999,4.18674,-9999,458.748,5.41641,0.00189044,-2.73942e-05,13330.5,1.45452e-06,0,0.00365178,5.97152e-08,0,458.748,-7187.01,6,40
20250114,012139,14.0567,2,1,1,-9999,-9999,4.18777,-9999,458.632,6.0283,-1.64356,0.0238316,3.84416,0.817408,0,0.000911762,0.00418631,464.325,458.632,14.366,5,100
20250114,012411,14.0585,4,1,1,-9999,-9999,4.1857,-9999,458.993,5.56213,-0.0479741,0.000695291,578.922,0.000784578,0,0.00402519,6.9561e-10,1e+06,458.993,226.29,2,40
20250114,012543,14.0595,3,1,1,-9999,-9999,4.19399,-9999,459.671,5.94138,-2.66591,0.038653,2.40536,0.91789,0,0.000918394,0.00331521,471.33,459.671,-3.21303,2,100
20250114,012815,14.0613,4,1,1,-9999,-9999,4.22406,-9999,459.076,5.54354,0.157648,-0.00228506,185.226,0.00461909,0,0.00423252,0.000375422,452.989,459.076,-50,6,40
20250114,012947,14.0623,4,1,1,-9999,-9999,4.1971,-9999,458.618,5.38396,-0.326626,0.00473312,72.3516,0.00573571,0,0.00342444,0.0199227,458.855,458.618,-4.07396,2,40
20250114,013119,14.0634,1,1,1,-9999,-9999,4.30407,-9999,458.591,5.46412,-0.289925,0.00420328,23.9154,0.0728567,0,0.00100511,0.00268023,460.159,458.591,-50,2,100
20250114,013351,14.0652,4,1,1,-9999,-9999,4.22199,-9999,458.886,5.34782,-0.0684838,0.000992465,347.771,0.00217113,0,0.00345151,9.92921e-10,1e+06,458.886,152.991,3,40
20250114,013523,14.0662,2,1,1,-9999,-9999,4.26144,-9999,458.857,5.98336,-1.38201,0.0200438,4.67448,0.762981,0,0.000933932,0.00332279,464.889,458.857,11.9746,2,100
20250114,013755,14.068,4,1,1,-9999,-9999,4.19295,-9999,458.703,5.49174,-0.324009,0.00469568,83.5139,0.0363599,0,0.00392151,4.69784e-09,1e+06,458.703,67.3134,8,40
20250114,013927,14.0691,3,1,1,-9999,-9999,4.17534,-9999,459.137,5.87953,-2.35042,0.0340744,2.82943,0.912011,0,0.000955621,0.00133327,484.695,459.137,-14.292,2,100
20250114,014159,14.0708,4,1,1,-9999,-9999,4.25417,-9999,458.805,5.47225,0.861607,-0.0124894,32.7211,0.0354232,0,0.0040864,0.0264055,458.332,458.805,7.22982,2,40
20250114,014331,14.0719,4,1,1,-9999,-9999,4.27183,-9999,458.565,5.30842,0.0938368,-0.00136007,327.201,0.00847513,0,0.00445016,0.000136017,448.566,458.565,-24.1402,5,40
20250114,014503,14.073,1,1,1,-9999,-9999,4.3499,-9999,458.479,5.40414,-0.346992,0.00503119,17.206,0.0767759,0,0.000865461,0.00812689,459.098,458.479,-19.7056,2,100
20250114,014735,14.0747,4,1,1,-9999,-9999,4.27599,-9999,458.769,5.27811,-0.204998,0.0029712,124.059,0.0132934,0,0.00368603,0.00161671,460.606,458.769,46.2227,2,40
20250114,014907,14.0758,2,1,1,-9999,-9999,4.25209,-9999,459.039,5.92941,-1.4298,0.0207352,4.39471,0.786109,0,0.000907935,0.00439385,463.759,459.039,24.5851,5,100
20250114,015139,14.0775,4,1,1,-9999,-9999,4.17431,-9999,459.488,5.42905,-0.49879,0.00722775,47.3567,0.106789,0,0.00342272,0.000241443,489.424,459.488,49.8212,5,40
20250114,015311,14.0786,3,1,1,-9999,-9999,4.20332,-9999,460.521,5.83173,-2.24735,0.0325817,2.85921,0.910769,0,0.000923548,0.00157596,481.195,460.521,0.64136,2,100
20250114,015543,14.0804,4,1,1,-9999,-9999,4.22406,-9999,460.107,5.43529,-0.126532,0.00183387,204.865,0.00623112,0,0.00375695,1.83471e-09,1e+06,460.107,89.7204,2,40
20250114,015715,14.0814,4,1,1,-9999,-9999,4.1857,-9999,460.45,5.27781,-0.0735645,0.00106586,343.817,0.00222125,0,0.00366461,1.06635e-09,1e+06,460.45,340.031,6,40
20250114,015847,14.0825,1,1,1,-9999,-9999,4.33218,-9999,460.528,5.37317,-0.188854,0.00273801,35.0172,0.0757388,0,0.000958718,0.000965199,463.365,460.528,47.508,3,100
20250114,020119,14.0842,4,1,1,-9999,-9999,4.18363,-9999,460.536,5.27339,0.332413,-0.00481625,85.4193,0.0348101,0,0.00411397,1.04579e-05,0,460.536,69.2428,4,40
20250114,020251,14.0853,2,1,1,-9999,-9999,4.18259,-9999,460.772,5.91958,-1.43929,0.020867,4.98852,0.736531,0,0.00103801,0.0034578,466.807,460.772,12.7694,2,100
20250114,020523,14.0871,4,1,1,-9999,-9999,4.20954,-9999,461.326,5.448,-0.12264,0.00177737,217.295,0.0188088,0,0.00386214,1.80268e-05,559.921,461.326,-16.3867,5,40
20250114,020655,14.0881,3,1,1,-9999,-9999,4.16499,-9999,461.995,5.8416,-2.24209,0.0325014,2.56883,0.919845,0,0.000825978,0.00185927,479.476,461.995,-16.8535,2,100
20250114,020927,14.0899,4,1,1,-9999,-9999,4.25832,-9999,462.266,5.45381,-0.026347,0.000381908,1146.14,0.000200287,0,0.00437721,3.82084e-10,1e+06,462.266,-201.011,5,40
20250114,021059,14.091,4,1,1,-9999,-9999,4.2334,-9999,462.663,5.3066,-0.0296449,0.00042961,772.099,0.00992837,0,0.00331701,8.24768e-05,467.871,462.663,-41.9247,3,40
20250114,021231,14.092,1,1,1,-9999,-9999,4.33739,-9999,463.02,5.37726,-0.199647,0.00289454,34.4726,0.0656362,0,0.000997763,0.00236645,464.243,463.02,26.3171,2,100
20250114,021503,14.0938,4,1,1,-9999,-9999,4.18881,-9999,463.345,5.29534,-0.400588,0.00580422,75.3818,0.0442622,0,0.00437527,5.80691e-09,1e+06,463.345,75.0956,6,40
20250114,021635,14.0948,2,1,1,-9999,-9999,4.21369,-9999,463.285,5.93029,-1.20633,0.0174918,5.77228,0.748831,0,0.00100755,0.000267576,528.657,463.285,12.3433,2,100
20250114,021907,14.0966,4,1,1,-9999,-9999,4.27599,-9999,463.118,5.47665,0.515354,-0.00747085,50.4994,0.093547,0,0.00377263,1.61316e-05,0,463.118,11.0135,1,40
20250114,022039,14.0977,3,1,1,-9999,-9999,4.28015,-9999,463.44,5.85346,-3.30513,0.0479319,2.00664,0.917711,0,0.000944918,0.00626386,471.092,463.44,-0.349129,3,100
20250114,022311,14.0994,4,1,1,-9999,-9999,4.27287,-9999,463.682,5.48288,0.0319359,-0.000462963,680.655,0.000567697,0,0.00315118,9.98448e-07,0,463.682,26.9799,2,40
20250114,022443,14.1005,4,1,1,-9999,-9999,4.2251,-9999,463.469,5.33553,-1.43303,0.0207673,19.4623,0.0820299,0,0.00404105,0.0566612,463.835,463.469,18.921,3,40
20250114,022615,14.1016,1,1,1,-9999,-9999,4.32177,-9999,464.005,5.3932,-0.242897,0.00352145,27.7081,0.0491686,0,0.000975636,0.00721811,464.492,464.005,0.101069,2,100
20250114,022847,14.1033,4,1,1,-9999,-9999,4.18466,-9999,463.727,5.31994,-0.514517,0.00745513,50.1253,0.0657516,0,0.0037368,0.00310326,466.13,463.727,-23.7091,3,40
20250114,023019,14.1044,2,1,1,-9999,-9999,4.24067,-9999,463.868,5.94092,-1.44572,0.0209653,4.74516,0.738879,0,0.000991731,0.00286138,471.195,463.868,-14.0763,3,100
20250114,023251,14.1061,4,1,1,-9999,-9999,4.20228,-9999,464.638,5.47747,-0.349493,0.00506508,75.1958,0.101285,0,0.00380868,0.0409279,464.762,464.638,41.1447,2,40
20250114,023423,14.1072,3,1,1,-9999,-9999,4.2168,-9999,465.659,5.86297,-2.64185,0.0383045,2.3116,0.925276,0,0.000873743,0.00348058,476.664,465.659,3.02556,2,100
20250114,023655,14.109,4,1,1,-9999,-9999,4.17431,-9999,465.757,5.47716,0.107631,-0.00155971,205.706,0.00617875,0,0.00320841,3.34875e-06,0,465.757,-277.426,2,40
20250114,023827,14.11,4,1,1,-9999,-9999,4.19399,-9999,465.222,5.32508,-0.216655,0.00313933,134.915,0.0142516,0,0.00423542,3.14079e-09,1e+06,465.222,59.5442,4,40
20250114,023959,14.1111,1,1,1,-9999,-9999,4.33948,-9999,465.156,5.38765,-0.366261,0.00531029,17.8034,0.0937858,0,0.000945204,0.00846168,465.783,465.156,-0.662883,2,100
20250114,024231,14.1129,4,1,1,-9999,-9999,4.22302,-9999,465.168,5.30262,-0.191361,0.00277306,109.736,0.0188741,0,0.00304303,0.00351113,465.957,465.168,19.7374,3,40
20250114,024403,14.1139,2,1,1,-9999,-9999,4.19813,-9999,465.4,5.92634,-1.43081,0.0207455,4.53897,0.740974,0,0.000938419,0.00516727,469.415,465.4,13.3777,4,100
20250114,024635,14.1157,4,1,1,-9999,-9999,4.19192,-9999,465.058,5.46467,0.305735,-0.00443069,84.5758,0.026062,0,0.00374725,0.00397931,463.945,465.058,20.8356,4,40
20250114,024807,14.1167,3,1,1,-9999,-9999,4.23548,-9999,465.767,5.8532,-3.04037,0.0440854,2.30732,0.911072,0,0.0010037,0.00491259,474.74,465.767,1.41676,2,100
20250114,025039,14.1185,4,1,1,-9999,-9999,4.22717,-9999,465.291,5.46866,0.571784,-0.00828727,37.9972,0.0206642,0,0.00314878,0.0144387,464.717,465.291,-35.0206,4,40
20250114,025211,14.1196,4,1,1,-9999,-9999,4.25001,-9999,464.772,5.32085,0.0166832,-0.00024179,1837.53,7.79143e-05,0,0.00444296,5.20234e-07,0,464.772,823.369,4,40
20250114,025343,14.1206,1,1,1,-9999,-9999,4.31136,-9999,464.876,5.38252,-0.267711,0.00388102,25.5875,0.010422,0,0.000992948,0.0029011,466.214,464.876,-50,4,100
20250114,025615,14.1224,4,1,1,-9999,-9999,4.28223,-9999,464.822,5.30511,0.306541,-0.00444316,96.5745,0.0274438,0,0.00429092,9.55885e-06,0,464.822,42.9728,3,40
20250114,025747,14.1235,2,1,1,-9999,-9999,4.23236,-9999,464.45,5.92692,-1.34874,0.019558,4.321,0.822152,0,0.000841918,0.00112369,481.855,464.45,-7.73298,2,100
20250114,030019,14.1252,4,1,1,-9999,-9999,4.18363,-9999,464.647,5.4669,0.262151,-0.00379899,90.3466,0.0312331,0,0.00343223,8.17608e-06,0,464.647,-3.28906,2,40
20250114,030151,14.1263,3,1,1,-9999,-9999,4.20124,-9999,465.427,5.84779,-2.85583,0.0414038,2.18957,0.93172,0,0.000893196,0.00351517,477.205,465.427,1.64986,2,100
20250114,030423,14.128,4,1,1,-9999,-9999,4.17431,-9999,464.832,5.47013,-0.191068,0.00276878,123.387,0.0169918,0,0.00341629,2.77007e-09,1e+06,464.832,156.233,6,40
20250114,030555,14.1291,4,1,1,-9999,-9999,4.18259,-9999,464.549,5.32418,-0.0999922,0.00144882,297.247,0.00334488,0,0.00430657,0.000215611,471.269,464.549,-14.1883,5,40
20250114,030727,14.1302,1,1,1,-9999,-9999,4.31136,-9999,464.809,5.37985,-0.20853,0.00302307,31.4909,0.0562136,0,0.000951924,0.00524543,465.385,464.809,16.0849,2,100
20250114,030959,14.1319,4,1,1,-9999,-9999,4.24067,-9999,465.055,5.30659,-0.269842,0.00391061,87.3323,0.0333535,0,0.0034152,3.91243e-09,1e+06,465.055,104.021,5,40
20250114,031131,14.133,2,1,1,-9999,-9999,4.25936,-9999,465.301,5.9273,-1.40413,0.0203633,4.94065,0.779078,0,0.00100319,0.00191743,475.921,465.301,23.7354,2,100
20250114,031403,14.1348,4,1,1,-9999,-9999,4.2417,-9999,465.422,5.46818,0.109751,-0.00159081,268.245,0.00364395,0,0.00426726,3.41799e-06,0,465.422,-36.6766,2,40
20250114,031535,14.1358,3,1,1,-9999,-9999,4.23651,-9999,466.33,5.84506,-2.50253,0.0362863,2.15675,0.942787,0,0.000770708,0.00234487,481.804,466.33,2.09585,2,100
20250114,031807,14.1376,4,1,1,-9999,-9999,4.25417,-9999,465.648,5.46685,-0.156329,0.00226604,168.321,0.00920292,0,0.00381421,2.26709e-09,1e+06,465.648,175.723,2,40
20250114,031939,14.1386,4,1,1,-9999,-9999,4.23132,-9999,465.434,5.31153,-0.243908,0.00353472,91.6439,0.0303195,0,0.00323932,0.00227308,466.989,465.434,37.3861,4,40
20250114,032111,14.1397,1,1,1,-9999,-9999,4.34469,-9999,465.685,5.37005,-0.510814,0.0074061,13.0147,0.174801,0,0.000963482,0.027562,465.954,465.685,42.7578,4,100
20250114,032343,14.1415,4,1,1,-9999,-9999,4.24586,-9999,465.816,5.28326,0.0384486,-0.000557206,705.569,0.000528314,0,0.00393147,1.19619e-06,0,465.816,519.282,7,40
20250114,032515,14.1425,2,1,1,-9999,-9999,4.20435,-9999,466.099,5.90843,-1.07449,0.0155791,5.84171,0.726936,0,0.000908212,0.000961549,482.301,466.099,-4.4199,6,100
20250114,032747,14.1443,4,1,1,-9999,-9999,4.19917,-9999,466.907,5.42849,-0.330721,0.00479273,79.9687,0.0384205,0,0.00383264,2.16557e-05,688.222,466.907,21.503,7,40
20250114,032919,14.1454,3,1,1,-9999,-9999,4.1971,-9999,467.754,5.81303,-2.60346,0.0377433,2.37374,0.923929,0,0.000884698,0.00298047,480.418,467.754,-1.91532,2,100
20250114,033151,14.1471,4,1,1,-9999,-9999,4.23963,-9999,468.099,5.40204,-0.534527,0.0077472,46.45,0.0372454,0,0.00359846,0.00383465,470.12,468.099,50,4,40
20250114,033323,14.1482,4,1,1,-9999,-9999,4.2417,-9999,468.295,5.23221,-0.422806,0.006127,57.5819,0.0730675,0,0.00352797,0.00206098,471.267,468.295,37.3704,3,40
20250114,033455,14.1492,1,1,1,-9999,-9999,4.33844,-9999,468.728,5.31671,-0.123234,0.00178659,53.0959,0.0349327,0,0.000948582,1.78743e-09,1e+06,468.728,83.7681,3,100
20250114,033727,14.151,4,1,1,-9999,-9999,4.24793,-9999,468.84,5.1967,0.129201,-0.00187226,193.058,0.00701186,0,0.00361453,3.99339e-06,0,468.84,28.4312,2,40
20250114,033859,14.1521,2,1,1,-9999,-9999,4.21265,-9999,468.701,5.85305,-1.43655,0.0208282,4.45418,0.778074,0,0.000924439,0.0032792,475.053,468.701,9.70269,2,100
20250114,034131,14.1538,4,1,1,-9999,-9999,4.25313,-9999,467.657,5.36632,0.698033,-0.0101172,34.0527,0.184983,0,0.00344497,2.16338e-05,0,467.657,16.5753,10,40
20250114,034303,14.1549,3,1,1,-9999,-9999,4.20747,-9999,467.924,5.76124,-2.63516,0.0382026,2.49222,0.924564,0,0.000941273,0.00206814,486.396,467.924,-6.55661,2,100
20250114,034535,14.1567,4,1,1,-9999,-9999,4.27391,-9999,466.375,5.3808,0.905706,-0.0131284,26.7572,0.112239,0,0.00351244,0.0096497,465.014,466.375,-16.9778,5,40
20250114,034707,14.1577,4,1,1,-9999,-9999,4.21887,-9999,465.227,5.22762,-0.0201003,0.000291251,1289.83,0.000158155,0,0.00375664,2.91387e-10,1e+06,465.227,146.738,3,40
20250114,034839,14.1588,1,1,1,-9999,-9999,4.33739,-9999,465.119,5.30627,-0.244389,0.00354298,27.3546,0.120124,0,0.000969079,0.000162267,486.953,465.119,2.62959,5,100
20250114,035111,14.1605,4,1,1,-9999,-9999,4.24274,-9999,464.371,5.22138,0.135619,-0.00196527,185.812,0.00756412,0,0.00365171,4.23211e-06,0,464.371,-120.148,2,40
20250114,035243,14.1616,2,1,1,-9999,-9999,4.27183,-9999,463.744,5.86662,-1.23655,0.0179327,4.56708,0.811907,0,0.000816242,0.000959193,482.44,463.744,-8.50229,6,100
20250114,035515,14.1634,4,1,1,-9999,-9999,4.23859,-9999,464.429,5.39754,-1.40828,0.0204111,20.2868,0.149918,0,0.00414005,0.0170555,465.626,464.429,1.29001,4,40
20250114,035647,14.1644,3,1,1,-9999,-9999,4.24897,-9999,465.991,5.78062,-2.69526,0.0390805,2.20004,0.928174,0,0.000847235,0.00338281,477.544,465.991,-7.45939,2,100
20250114,035919,14.1662,4,1,1,-9999,-9999,4.26871,-9999,467.104,5.39878,0.0108983,-0.000157974,2799.94,0.0007797,0,0.00442317,1e-05,451.307,467.104,-50,2,40
20250114,040051,14.1673,4,1,1,-9999,-9999,4.23444,-9999,467.044,5.24586,-1.3778,0.0199659,19.0566,0.00242311,0,0.00380408,0.0700358,467.329,467.044,6.69052,5,40
20250114,040223,14.1683,1,1,1,-9999,-9999,4.34365,-9999,467.437,5.30876,0.0316452,-0.000458783,202.47,0.00248259,0,0.000928898,9.81488e-07,0,467.437,884.375,5,100
20250114,040455,14.1701,4,1,1,-9999,-9999,4.24378,-9999,468.245,5.22905,0.375855,-0.00544668,75.1862,0.0540921,0,0.0040951,0.000450806,456.163,468.245,43.0477,5,40
20250114,040627,14.1711,2,1,1,-9999,-9999,4.21472,-9999,468.51,5.8658,-1.36147,0.0197401,4.79742,0.744404,0,0.000944122,0.00429452,473.106,468.51,17.2789,4,100
20250114,040859,14.1729,4,1,1,-9999,-9999,4.18156,-9999,468.84,5.3893,0.172233,-0.0024957,173.85,0.0260429,0,0.00433878,6.0759e-05,427.764,468.84,-21.785,5,40
20250114,041031,14.174,3,1,1,-9999,-9999,4.20539,-9999,469.329,5.77925,-2.27581,0.032993,3.02549,0.892297,0,0.000990519,0.00192992,486.425,469.329,-11.5256,2,100
20250114,041303,14.1757,4,1,1,-9999,-9999,4.17534,-9999,469.462,5.38292,-0.013888,0.000201236,1991.95,6.6318e-05,0,0.00400852,2.0133e-10,1e+06,469.462,463.904,2,40
20250114,041435,14.1768,4,1,1,-9999,-9999,4.20124,-9999,469.371,5.22812,0.468634,-0.00678999,51.519,0.0902025,0,0.00349805,1.44662e-05,0,469.371,72.8079,9,40
20250114,041607,14.1779,1,1,1,-9999,-9999,4.31656,-9999,469.375,5.29517,-0.341465,0.0049499,18.4586,0.101109,0,0.000913496,0.00233664,471.493,469.375,-50,4,100
20250114,041839,14.1796,4,1,1,-9999,-9999,4.18881,-9999,471.218,5.20942,-0.0219572,0.000318116,1276.11,0.00333388,0,0.0040595,0.000146935,473.383,471.218,-33.3577,3,40
20250114,042011,14.1807,2,1,1,-9999,-9999,4.15671,-9999,471.101,5.85096,-1.08818,0.0157739,5.9991,0.714271,0,0.000944446,0.0009421,487.845,471.101,-12.0375,6,100
20250114,042243,14.1824,4,1,1,-9999,-9999,4.16602,-9999,471.25,5.38269,-1.599,0.0231685,18.4938,0.00077342,0,0.00428384,0.11193,471.457,471.25,11.8663,4,40
